$p_{\max}$,"$u_{S,\max}$",value,fp_num,name,stability
0.7878571428571429,0.04535714285714286,107.926873126873,3,H,True
0.7878571428571429,0.04535714285714286,12.6544842916787,3,S,True
0.7878571428571429,0.04535714285714286,0.00220279720279721,3,N,True
0.7878571428571429,0.04535714285714286,0.0370502822091290,3,C,True
0.7878571428571429,0.05028571428571429,17.1428571428571,0,H,False
0.7878571428571429,0.05028571428571429,0.0,0,S,False
0.7878571428571429,0.05028571428571429,0.0180900000000000,0,N,False
0.7878571428571429,0.05028571428571429,0.150000000000000,0,C,False
0.7878571428571429,0.05028571428571429,17.1428571428571,1,H,True
0.7878571428571429,0.05028571428571429,42.3860928080750,1,S,True
0.7878571428571429,0.05028571428571429,0.0180900000000000,1,N,True
0.7878571428571429,0.05028571428571429,0.00164867517173700,1,C,True
0.7878571428571429,0.05028571428571429,109.281836416314,2,H,False
0.7878571428571429,0.05028571428571429,69.2089730294262,2,S,False
0.7878571428571429,0.05028571428571429,0.00196567862714509,2,N,False
0.7878571428571429,0.05028571428571429,0.00450609262143245,2,C,False
0.7878571428571429,0.05028571428571429,109.281836416314,3,H,True
0.7878571428571429,0.05028571428571429,13.2741832707968,3,S,True
0.7878571428571429,0.05028571428571429,0.00196567862714509,3,N,True
0.7878571428571429,0.05028571428571429,0.0352164786798494,3,C,True
0.7878571428571429,0.055214285714285716,17.1428571428571,0,H,False
0.7878571428571429,0.055214285714285716,0.0,0,S,False
0.7878571428571429,0.055214285714285716,0.0180900000000000,0,N,False
0.7878571428571429,0.055214285714285716,0.150000000000000,0,C,False
0.7878571428571429,0.055214285714285716,17.1428571428571,1,H,True
0.7878571428571429,0.055214285714285716,42.3860928080750,1,S,True
0.7878571428571429,0.055214285714285716,0.0180900000000000,1,N,True
0.7878571428571429,0.055214285714285716,0.00164867517173700,1,C,True
0.7878571428571429,0.055214285714285716,110.373440643863,2,H,False
0.7878571428571429,0.055214285714285716,67.2474225052350,2,S,False
0.7878571428571429,0.055214285714285716,0.00177464788732394,2,N,False
0.7878571428571429,0.055214285714285716,0.00467467919191126,2,C,False
0.7878571428571429,0.055214285714285716,110.373440643863,3,H,True
0.7878571428571429,0.055214285714285716,13.8134629959711,3,S,True
0.7878571428571429,0.055214285714285716,0.00177464788732394,3,N,True
0.7878571428571429,0.055214285714285716,0.0337218625709327,3,C,True
0.7878571428571429,0.06014285714285715,17.1428571428571,0,H,False
0.7878571428571429,0.06014285714285715,0.0,0,S,False
0.7878571428571429,0.06014285714285715,0.0180900000000000,0,N,False
0.7878571428571429,0.06014285714285715,0.150000000000000,0,C,False
0.7878571428571429,0.06014285714285715,17.1428571428571,1,H,True
0.7878571428571429,0.06014285714285715,42.3860928080750,1,S,True
0.7878571428571429,0.06014285714285715,0.0180900000000000,1,N,True
0.7878571428571429,0.06014285714285715,0.00164867517173700,1,C,True
0.7878571428571429,0.06014285714285715,111.271666972309,2,H,False
0.7878571428571429,0.06014285714285715,65.5686717074081,2,S,False
0.7878571428571429,0.06014285714285715,0.00161745827984596,2,N,False
0.7878571428571429,0.06014285714285715,0.00482706198442385,2,C,False
0.7878571428571429,0.06014285714285715,111.271666972309,3,H,True
0.7878571428571429,0.06014285714285715,14.2885775584303,3,S,True
0.7878571428571429,0.06014285714285715,0.00161745827984596,3,N,True
0.7878571428571429,0.06014285714285715,0.0324783566280495,3,C,True
0.7878571428571429,0.06507142857142857,17.1428571428571,0,H,False
0.7878571428571429,0.06507142857142857,0.0,0,S,False
0.7878571428571429,0.06507142857142857,0.0180900000000000,0,N,False
0.7878571428571429,0.06507142857142857,0.150000000000000,0,C,False
0.7878571428571429,0.06507142857142857,17.1428571428571,1,H,True
0.7878571428571429,0.06507142857142857,42.3860928080750,1,S,True
0.7878571428571429,0.06507142857142857,0.0180900000000000,1,N,True
0.7878571428571429,0.06507142857142857,0.00164867517173700,1,C,True
0.7878571428571429,0.06507142857142857,112.023719676550,2,H,False
0.7878571428571429,0.06507142857142857,64.1149134651790,2,S,False
0.7878571428571429,0.06507142857142857,0.00148584905660377,2,N,False
0.7878571428571429,0.06507142857142857,0.00496565792950170,2,C,False
0.7878571428571429,0.06507142857142857,112.023719676550,3,H,True
0.7878571428571429,0.06507142857142857,14.7114365558349,3,S,True
0.7878571428571429,0.06507142857142857,0.00148584905660377,3,N,True
0.7878571428571429,0.06507142857142857,0.0314262023849020,3,C,True
0.7878571428571429,0.07,17.1428571428571,0,H,False
0.7878571428571429,0.07,0.0,0,S,False
0.7878571428571429,0.07,0.0180900000000000,0,N,False
0.7878571428571429,0.07,0.150000000000000,0,C,False
0.7878571428571429,0.07,17.1428571428571,1,H,True
0.7878571428571429,0.07,42.3860928080750,1,S,True
0.7878571428571429,0.07,0.0180900000000000,1,N,True
0.7878571428571429,0.07,0.00164867517173700,1,C,True
0.7878571428571429,0.07,112.662595419847,2,H,False
0.7878571428571429,0.07,62.8430131257857,2,S,False
0.7878571428571429,0.07,0.00137404580152672,2,N,False
0.7878571428571429,0.07,0.00509240258931239,2,C,False
0.7878571428571429,0.07,112.662595419847,3,H,True
0.7878571428571429,0.07,15.0910116890220,3,S,True
0.7878571428571429,0.07,0.00137404580152672,3,N,True
0.7878571428571429,0.07,0.0305233814827835,3,C,True
0.8585714285714285,0.001,17.1428571428571,0,H,True
0.8585714285714285,0.001,0.0,0,S,True
0.8585714285714285,0.001,0.0180900000000000,0,N,True
0.8585714285714285,0.001,0.150000000000000,0,C,True
0.8585714285714285,0.001,,1,H,False
0.8585714285714285,0.001,,1,S,False
0.8585714285714285,0.001,,1,N,False
0.8585714285714285,0.001,,1,C,False
0.8585714285714285,0.001,,2,H,False
0.8585714285714285,0.001,,2,S,False
0.8585714285714285,0.001,,2,N,False
0.8585714285714285,0.001,,2,C,False
0.8585714285714285,0.001,,3,H,False
0.8585714285714285,0.001,,3,S,False
0.8585714285714285,0.001,,3,N,False
0.8585714285714285,0.001,,3,C,False
0.8585714285714285,0.005928571428571429,17.1428571428571,0,H,True
0.8585714285714285,0.005928571428571429,0.0,0,S,True
0.8585714285714285,0.005928571428571429,0.0180900000000000,0,N,True
0.8585714285714285,0.005928571428571429,0.150000000000000,0,C,True
0.8585714285714285,0.005928571428571429,,1,H,False
0.8585714285714285,0.005928571428571429,,1,S,False
0.8585714285714285,0.005928571428571429,,1,N,False
0.8585714285714285,0.005928571428571429,,1,C,False
0.8585714285714285,0.005928571428571429,,2,H,False
0.8585714285714285,0.005928571428571429,,2,S,False
0.8585714285714285,0.005928571428571429,,2,N,False
0.8585714285714285,0.005928571428571429,,2,C,False
0.8585714285714285,0.005928571428571429,,3,H,False
0.8585714285714285,0.005928571428571429,,3,S,False
0.8585714285714285,0.005928571428571429,,3,N,False
0.8585714285714285,0.005928571428571429,,3,C,False
0.8585714285714285,0.010857142857142857,17.1428571428571,0,H,False
0.8585714285714285,0.010857142857142857,0.0,0,S,False
0.8585714285714285,0.010857142857142857,0.0180900000000000,0,N,False
0.8585714285714285,0.010857142857142857,0.150000000000000,0,C,False
0.8585714285714285,0.010857142857142857,17.1428571428571,1,H,True
0.8585714285714285,0.010857142857142857,42.4278047533860,1,S,True
0.8585714285714285,0.010857142857142857,0.0180900000000000,1,N,True
0.8585714285714285,0.010857142857142857,0.00150268336314848,1,C,True
0.8585714285714285,0.010857142857142857,39.6154093097909,2,H,False
0.8585714285714285,0.010857142857142857,80.6203167385670,2,S,False
0.8585714285714285,0.010857142857142857,0.0141573033707865,2,N,False
0.8585714285714285,0.010857142857142857,0.00167754119576946,2,C,False
0.8585714285714285,0.010857142857142857,39.6154093097913,3,H,True
0.8585714285714285,0.010857142857142857,0.765759786798254,3,S,True
0.8585714285714285,0.010857142857142857,0.0141573033707865,3,N,True
0.8585714285714285,0.010857142857142857,0.122622231673118,3,C,True
0.8585714285714285,0.01578571428571429,17.1428571428571,0,H,False
0.8585714285714285,0.01578571428571429,0.0,0,S,False
0.8585714285714285,0.01578571428571429,0.0180900000000000,0,N,False
0.8585714285714285,0.01578571428571429,0.150000000000000,0,C,False
0.8585714285714285,0.01578571428571429,17.1428571428571,1,H,True
0.8585714285714285,0.01578571428571429,42.4278047533860,1,S,True
0.8585714285714285,0.01578571428571429,0.0180900000000000,1,N,True
0.8585714285714285,0.01578571428571429,0.00150268336314848,1,C,True
0.8585714285714285,0.01578571428571429,74.9446654611208,2,H,False
0.8585714285714285,0.01578571428571429,100.378327308862,2,S,False
0.8585714285714285,0.01578571428571429,0.00797468354430382,2,N,False
0.8585714285714285,0.01578571428571429,0.00220260456054157,2,C,False
0.8585714285714285,0.01578571428571429,74.9446654611210,3,H,True
0.8585714285714285,0.01578571428571429,4.03861083261592,3,S,True
0.8585714285714285,0.01578571428571429,0.00797468354430382,3,N,True
0.8585714285714285,0.01578571428571429,0.0793312828061396,3,C,True
0.8585714285714285,0.020714285714285716,17.1428571428571,0,H,False
0.8585714285714285,0.020714285714285716,0.0,0,S,False
0.8585714285714285,0.020714285714285716,0.0180900000000000,0,N,False
0.8585714285714285,0.020714285714285716,0.150000000000000,0,C,False
0.8585714285714285,0.020714285714285716,17.1428571428571,1,H,True
0.8585714285714285,0.020714285714285716,42.4278047533860,1,S,True
0.8585714285714285,0.020714285714285716,0.0180900000000000,1,N,True
0.8585714285714285,0.020714285714285716,0.00150268336314848,1,C,True
0.8585714285714285,0.020714285714285716,88.7962240402769,2,H,False
0.8585714285714285,0.020714285714285716,94.4026375182043,2,S,False
0.8585714285714285,0.020714285714285716,0.00555066079295154,2,N,False
0.8585714285714285,0.020714285714285716,0.00261612698609663,2,C,False
0.8585714285714285,0.020714285714285716,88.7962240402769,3,H,True
0.8585714285714285,0.020714285714285716,6.29548410169311,3,S,True
0.8585714285714285,0.020714285714285716,0.00555066079295154,3,N,True
0.8585714285714285,0.020714285714285716,0.0621505189281776,3,C,True
0.8585714285714285,0.025642857142857144,17.1428571428571,0,H,False
0.8585714285714285,0.025642857142857144,0.0,0,S,False
0.8585714285714285,0.025642857142857144,0.0180900000000000,0,N,False
0.8585714285714285,0.025642857142857144,0.150000000000000,0,C,False
0.8585714285714285,0.025642857142857144,17.1428571428571,1,H,True
0.8585714285714285,0.025642857142857144,42.4278047533860,1,S,True
0.8585714285714285,0.025642857142857144,0.0180900000000000,1,N,True
0.8585714285714285,0.025642857142857144,0.00150268336314848,1,C,True
0.8585714285714285,0.025642857142857144,96.1899613899614,2,H,False
0.8585714285714285,0.025642857142857144,87.8939766199882,2,S,False
0.8585714285714285,0.025642857142857144,0.00425675675675675,2,N,False
0.8585714285714285,0.025642857142857144,0.00295312924640744,2,C,False
0.8585714285714285,0.025642857142857144,96.1899613899614,3,H,True
0.8585714285714285,0.025642857142857144,7.87947009888643,3,S,True
0.8585714285714285,0.025642857142857144,0.00425675675675675,3,N,True
0.8585714285714285,0.025642857142857144,0.0528634350817847,3,C,True
0.8585714285714285,0.030571428571428576,17.1428571428571,0,H,False
0.8585714285714285,0.030571428571428576,0.0,0,S,False
0.8585714285714285,0.030571428571428576,0.0180900000000000,0,N,False
0.8585714285714285,0.030571428571428576,0.150000000000000,0,C,False
0.8585714285714285,0.030571428571428576,17.1428571428571,1,H,True
0.8585714285714285,0.030571428571428576,42.4278047533860,1,S,True
0.8585714285714285,0.030571428571428576,0.0180900000000000,1,N,True
0.8585714285714285,0.030571428571428576,0.00150268336314848,1,C,True
0.8585714285714285,0.030571428571428576,100.788258317025,2,H,False
0.8585714285714285,0.030571428571428576,82.6110810351866,2,S,False
0.8585714285714285,0.030571428571428576,0.00345205479452054,2,N,False
0.8585714285714285,0.030571428571428576,0.00323470749686213,2,C,False
0.8585714285714285,0.030571428571428576,100.788258317025,3,H,True
0.8585714285714285,0.030571428571428576,9.06767925808812,3,S,True
0.8585714285714285,0.030571428571428576,0.00345205479452054,3,N,True
0.8585714285714285,0.030571428571428576,0.0470156417079311,3,C,True
0.8585714285714285,0.035500000000000004,17.1428571428571,0,H,False
0.8585714285714285,0.035500000000000004,0.0,0,S,False
0.8585714285714285,0.035500000000000004,0.0180900000000000,0,N,False
0.8585714285714285,0.035500000000000004,0.150000000000000,0,C,False
0.8585714285714285,0.035500000000000004,17.1428571428571,1,H,True
0.8585714285714285,0.035500000000000004,42.4278047533860,1,S,True
0.8585714285714285,0.035500000000000004,0.0180900000000000,1,N,True
0.8585714285714285,0.035500000000000004,0.00150268336314848,1,C,True
0.8585714285714285,0.035500000000000004,103.924423963134,2,H,False
0.8585714285714285,0.035500000000000004,78.4288679748635,2,S,False
0.8585714285714285,0.035500000000000004,0.00290322580645161,2,N,False
0.8585714285714285,0.035500000000000004,0.00347450999540771,2,C,False
0.8585714285714285,0.035500000000000004,103.924423963134,3,H,True
0.8585714285714285,0.035500000000000004,10.0032664195999,3,S,True
0.8585714285714285,0.035500000000000004,0.00290322580645161,3,N,True
0.8585714285714285,0.035500000000000004,0.0429795265906618,3,C,True
0.8585714285714285,0.04042857142857143,17.1428571428571,0,H,False
0.8585714285714285,0.04042857142857143,0.0,0,S,False
0.8585714285714285,0.04042857142857143,0.0180900000000000,0,N,False
0.8585714285714285,0.04042857142857143,0.150000000000000,0,C,False
0.8585714285714285,0.04042857142857143,17.1428571428571,1,H,True
0.8585714285714285,0.04042857142857143,42.4278047533860,1,S,True
0.8585714285714285,0.04042857142857143,0.0180900000000000,1,N,True
0.8585714285714285,0.04042857142857143,0.00150268336314848,1,C,True
0.8585714285714285,0.04042857142857143,106.200170406135,2,H,False
0.8585714285714285,0.04042857142857143,75.0799006962919,2,S,False
0.8585714285714285,0.04042857142857143,0.00250497017892644,2,N,False
0.8585714285714285,0.04042857142857143,0.00368184626348527,2,C,False
0.8585714285714285,0.04042857142857143,106.200170406135,3,H,True
0.8585714285714285,0.04042857142857143,10.7658482909653,3,S,True
0.8585714285714285,0.04042857142857143,0.00250497017892644,3,N,True
0.8585714285714285,0.04042857142857143,0.0400174107881227,3,C,True
0.8585714285714285,0.04535714285714286,17.1428571428571,0,H,False
0.8585714285714285,0.04535714285714286,0.0,0,S,False
0.8585714285714285,0.04535714285714286,0.0180900000000000,0,N,False
0.8585714285714285,0.04535714285714286,0.150000000000000,0,C,False
0.8585714285714285,0.04535714285714286,17.1428571428571,1,H,True
0.8585714285714285,0.04535714285714286,42.4278047533860,1,S,True
0.8585714285714285,0.04535714285714286,0.0180900000000000,1,N,True
0.8585714285714285,0.04535714285714286,0.00150268336314848,1,C,True
0.8585714285714285,0.04535714285714286,107.926873126873,2,H,False
0.8585714285714285,0.04535714285714286,72.3505479064136,2,S,False
0.8585714285714285,0.04535714285714286,0.00220279720279721,2,N,False
0.8585714285714285,0.04535714285714286,0.00386333151638010,2,C,False
0.8585714285714285,0.04535714285714286,107.926873126873,3,H,True
0.8585714285714285,0.04535714285714286,11.4034707455123,3,S,True
0.8585714285714285,0.04535714285714286,0.00220279720279721,3,N,True
0.8585714285714285,0.04535714285714286,0.0377457606436959,3,C,True
0.8585714285714285,0.05028571428571429,17.1428571428571,0,H,False
0.8585714285714285,0.05028571428571429,0.0,0,S,False
0.8585714285714285,0.05028571428571429,0.0180900000000000,0,N,False
0.8585714285714285,0.05028571428571429,0.150000000000000,0,C,False
0.8585714285714285,0.05028571428571429,17.1428571428571,1,H,True
0.8585714285714285,0.05028571428571429,42.4278047533860,1,S,True
0.8585714285714285,0.05028571428571429,0.0180900000000000,1,N,True
0.8585714285714285,0.05028571428571429,0.00150268336314848,1,C,True
0.8585714285714285,0.05028571428571429,109.281836416314,2,H,False
0.8585714285714285,0.05028571428571429,70.0873626060569,2,S,False
0.8585714285714285,0.05028571428571429,0.00196567862714509,2,N,False
0.8585714285714285,0.05028571428571429,0.00402382240777062,2,C,False
0.8585714285714285,0.05028571428571429,109.281836416314,3,H,True
0.8585714285714285,0.05028571428571429,11.9471104050775,3,S,True
0.8585714285714285,0.05028571428571429,0.00196567862714509,3,N,True
0.8585714285714285,0.05028571428571429,0.0359450935581703,3,C,True
0.8585714285714285,0.055214285714285716,17.1428571428571,0,H,False
0.8585714285714285,0.055214285714285716,0.0,0,S,False
0.8585714285714285,0.055214285714285716,0.0180900000000000,0,N,False
0.8585714285714285,0.055214285714285716,0.150000000000000,0,C,False
0.8585714285714285,0.055214285714285716,17.1428571428571,1,H,True
0.8585714285714285,0.055214285714285716,42.4278047533860,1,S,True
0.8585714285714285,0.055214285714285716,0.0180900000000000,1,N,True
0.8585714285714285,0.055214285714285716,0.00150268336314848,1,C,True
0.8585714285714285,0.055214285714285716,110.373440643863,2,H,False
0.8585714285714285,0.055214285714285716,68.1813625104695,2,S,False
0.8585714285714285,0.055214285714285716,0.00177464788732394,2,N,False
0.8585714285714285,0.055214285714285716,0.00416698096317805,2,C,False
0.8585714285714285,0.055214285714285716,110.373440643863,3,H,True
0.8585714285714285,0.055214285714285716,12.4178073081092,3,S,True
0.8585714285714285,0.055214285714285716,0.00177464788732394,3,N,True
0.8585714285714285,0.055214285714285716,0.0344805536181920,3,C,True
0.8585714285714285,0.06014285714285715,17.1428571428571,0,H,False
0.8585714285714285,0.06014285714285715,0.0,0,S,False
0.8585714285714285,0.06014285714285715,0.0180900000000000,0,N,False
0.8585714285714285,0.06014285714285715,0.150000000000000,0,C,False
0.8585714285714285,0.06014285714285715,17.1428571428571,1,H,True
0.8585714285714285,0.06014285714285715,42.4278047533860,1,S,True
0.8585714285714285,0.06014285714285715,0.0180900000000000,1,N,True
0.8585714285714285,0.06014285714285715,0.00150268336314848,1,C,True
0.8585714285714285,0.06014285714285715,111.271666972309,2,H,False
0.8585714285714285,0.06014285714285715,66.5542260420793,2,S,False
0.8585714285714285,0.06014285714285715,0.00161745827984596,2,N,False
0.8585714285714285,0.06014285714285715,0.00429563056356661,2,C,False
0.8585714285714285,0.06014285714285715,111.271666972309,3,H,True
0.8585714285714285,0.06014285714285715,12.8304569957913,3,S,True
0.8585714285714285,0.06014285714285715,0.00161745827984596,3,N,True
0.8585714285714285,0.06014285714285715,0.0332646055999474,3,C,True
0.8585714285714285,0.06507142857142857,17.1428571428571,0,H,False
0.8585714285714285,0.06507142857142857,0.0,0,S,False
0.8585714285714285,0.06507142857142857,0.0180900000000000,0,N,False
0.8585714285714285,0.06507142857142857,0.150000000000000,0,C,False
0.8585714285714285,0.06507142857142857,17.1428571428571,1,H,True
0.8585714285714285,0.06507142857142857,42.4278047533860,1,S,True
0.8585714285714285,0.06507142857142857,0.0180900000000000,1,N,True
0.8585714285714285,0.06507142857142857,0.00150268336314848,1,C,True
0.8585714285714285,0.06507142857142857,112.023719676550,2,H,False
0.8585714285714285,0.06507142857142857,65.1486468796352,2,S,False
0.8585714285714285,0.06507142857142857,0.00148584905660377,2,N,False
0.8585714285714285,0.06507142857142857,0.00441198942923738,2,C,False
0.8585714285714285,0.06507142857142857,112.023719676550,3,H,True
0.8585714285714285,0.06507142857142857,13.1959640623221,3,S,True
0.8585714285714285,0.06507142857142857,0.00148584905660377,3,N,True
0.8585714285714285,0.06507142857142857,0.0322378907476283,3,C,True
0.8585714285714285,0.07,17.1428571428571,0,H,False
0.8585714285714285,0.07,0.0,0,S,False
0.8585714285714285,0.07,0.0180900000000000,0,N,False
0.8585714285714285,0.07,0.150000000000000,0,C,False
0.8585714285714285,0.07,17.1428571428571,1,H,True
0.8585714285714285,0.07,42.4278047533860,1,S,True
0.8585714285714285,0.07,0.0180900000000000,1,N,True
0.8585714285714285,0.07,0.00150268336314848,1,C,True
0.8585714285714285,0.07,112.662595419847,2,H,False
0.8585714285714285,0.07,63.9218960941824,2,S,False
0.8585714285714285,0.07,0.00137404580152672,2,N,False
0.8585714285714285,0.07,0.00451782876680620,2,C,False
0.8585714285714285,0.07,112.662595419847,3,H,True
0.8585714285714285,0.07,13.5225341550019,3,S,True
0.8585714285714285,0.07,0.00137404580152672,3,N,True
0.8585714285714285,0.07,0.0313586955609874,3,C,True
0.9292857142857143,0.001,17.1428571428571,0,H,True
0.9292857142857143,0.001,0.0,0,S,True
0.9292857142857143,0.001,0.0180900000000000,0,N,True
0.9292857142857143,0.001,0.150000000000000,0,C,True
0.9292857142857143,0.001,,1,H,False
0.9292857142857143,0.001,,1,S,False
0.9292857142857143,0.001,,1,N,False
0.9292857142857143,0.001,,1,C,False
0.9292857142857143,0.001,,2,H,False
0.9292857142857143,0.001,,2,S,False
0.9292857142857143,0.001,,2,N,False
0.9292857142857143,0.001,,2,C,False
0.9292857142857143,0.001,,3,H,False
0.9292857142857143,0.001,,3,S,False
0.9292857142857143,0.001,,3,N,False
0.9292857142857143,0.001,,3,C,False
0.9292857142857143,0.005928571428571429,17.1428571428571,0,H,True
0.9292857142857143,0.005928571428571429,0.0,0,S,True
0.9292857142857143,0.005928571428571429,0.0180900000000000,0,N,True
0.9292857142857143,0.005928571428571429,0.150000000000000,0,C,True
0.9292857142857143,0.005928571428571429,,1,H,False
0.9292857142857143,0.005928571428571429,,1,S,False
0.9292857142857143,0.005928571428571429,,1,N,False
0.9292857142857143,0.005928571428571429,,1,C,False
0.9292857142857143,0.005928571428571429,,2,H,False
0.9292857142857143,0.005928571428571429,,2,S,False
0.9292857142857143,0.005928571428571429,,2,N,False
0.9292857142857143,0.005928571428571429,,2,C,False
0.9292857142857143,0.005928571428571429,,3,H,False
0.9292857142857143,0.005928571428571429,,3,S,False
0.9292857142857143,0.005928571428571429,,3,N,False
0.9292857142857143,0.005928571428571429,,3,C,False
0.9292857142857143,0.010857142857142857,17.1428571428571,0,H,False
0.9292857142857143,0.010857142857142857,0.0,0,S,False
0.9292857142857143,0.010857142857142857,0.0180900000000000,0,N,False
0.9292857142857143,0.010857142857142857,0.150000000000000,0,C,False
0.9292857142857143,0.010857142857142857,17.1428571428571,1,H,True
0.9292857142857143,0.010857142857142857,42.4627303674140,1,S,True
0.9292857142857143,0.010857142857142857,0.0180900000000000,1,N,True
0.9292857142857143,0.010857142857142857,0.00138044371405095,1,C,True
0.9292857142857143,0.010857142857142857,39.6154093097909,2,H,False
0.9292857142857143,0.010857142857142857,80.7112101799503,2,S,False
0.9292857142857143,0.010857142857142857,0.0141573033707865,2,N,False
0.9292857142857143,0.010857142857142857,0.00153987742861463,2,C,False
0.9292857142857143,0.010857142857142857,39.6154093097913,3,H,True
0.9292857142857143,0.010857142857142857,0.702674870419024,3,S,True
0.9292857142857143,0.010857142857142857,0.0141573033707865,3,N,True
0.9292857142857143,0.010857142857142857,0.122717777700502,3,C,True
0.9292857142857143,0.01578571428571429,17.1428571428571,0,H,False
0.9292857142857143,0.01578571428571429,0.0,0,S,False
0.9292857142857143,0.01578571428571429,0.0180900000000000,0,N,False
0.9292857142857143,0.01578571428571429,0.150000000000000,0,C,False
0.9292857142857143,0.01578571428571429,17.1428571428571,1,H,True
0.9292857142857143,0.01578571428571429,42.4627303674140,1,S,True
0.9292857142857143,0.01578571428571429,0.0180900000000000,1,N,True
0.9292857142857143,0.01578571428571429,0.00138044371405095,1,C,True
0.9292857142857143,0.01578571428571429,74.9446654611208,2,H,False
0.9292857142857143,0.01578571428571429,100.610701685792,2,S,False
0.9292857142857143,0.01578571428571429,0.00797468354430382,2,N,False
0.9292857142857143,0.01578571428571429,0.00201656780222130,2,C,False
0.9292857142857143,0.01578571428571429,74.9446654611210,3,H,True
0.9292857142857143,0.01578571428571429,3.70151068720660,3,S,True
0.9292857142857143,0.01578571428571429,0.00797468354430382,3,N,True
0.9292857142857143,0.01578571428571429,0.0796011620377049,3,C,True
0.9292857142857143,0.020714285714285716,17.1428571428571,0,H,False
0.9292857142857143,0.020714285714285716,0.0,0,S,False
0.9292857142857143,0.020714285714285716,0.0180900000000000,0,N,False
0.9292857142857143,0.020714285714285716,0.150000000000000,0,C,False
0.9292857142857143,0.020714285714285716,17.1428571428571,1,H,True
0.9292857142857143,0.020714285714285716,42.4627303674140,1,S,True
0.9292857142857143,0.020714285714285716,0.0180900000000000,1,N,True
0.9292857142857143,0.020714285714285716,0.00138044371405095,1,C,True
0.9292857142857143,0.020714285714285716,88.7962240402769,2,H,False
0.9292857142857143,0.020714285714285716,94.7380678091902,2,S,False
0.9292857142857143,0.020714285714285716,0.00555066079295154,2,N,False
0.9292857142857143,0.020714285714285716,0.00238947525989237,2,C,False
0.9292857142857143,0.020714285714285716,88.7962240402769,3,H,True
0.9292857142857143,0.020714285714285716,5.76288511768474,3,S,True
0.9292857142857143,0.020714285714285716,0.00555066079295154,3,N,True
0.9292857142857143,0.020714285714285716,0.0625103984093818,3,C,True
0.9292857142857143,0.025642857142857144,17.1428571428571,0,H,False
0.9292857142857143,0.025642857142857144,0.0,0,S,False
0.9292857142857143,0.025642857142857144,0.0180900000000000,0,N,False
0.9292857142857143,0.025642857142857144,0.150000000000000,0,C,False
0.9292857142857143,0.025642857142857144,17.1428571428571,1,H,True
0.9292857142857143,0.025642857142857144,42.4627303674140,1,S,True
0.9292857142857143,0.025642857142857144,0.0180900000000000,1,N,True
0.9292857142857143,0.025642857142857144,0.00138044371405095,1,C,True
0.9292857142857143,0.025642857142857144,96.1899613899615,2,H,False
0.9292857142857143,0.025642857142857144,88.3134898722144,2,S,False
0.9292857142857143,0.025642857142857144,0.00425675675675675,2,N,False
0.9292857142857143,0.025642857142857144,0.00269145126286478,2,C,False
0.9292857142857143,0.025642857142857144,96.1899613899614,3,H,True
0.9292857142857143,0.025642857142857144,7.20410947667356,3,S,True
0.9292857142857143,0.025642857142857144,0.00425675675675675,3,N,True
0.9292857142857143,0.025642857142857144,0.0532847018828858,3,C,True
0.9292857142857143,0.030571428571428576,17.1428571428571,0,H,False
0.9292857142857143,0.030571428571428576,0.0,0,S,False
0.9292857142857143,0.030571428571428576,0.0180900000000000,0,N,False
0.9292857142857143,0.030571428571428576,0.150000000000000,0,C,False
0.9292857142857143,0.030571428571428576,17.1428571428571,1,H,True
0.9292857142857143,0.030571428571428576,42.4627303674140,1,S,True
0.9292857142857143,0.030571428571428576,0.0180900000000000,1,N,True
0.9292857142857143,0.030571428571428576,0.00138044371405095,1,C,True
0.9292857142857143,0.030571428571428576,100.788258317025,2,H,False
0.9292857142857143,0.030571428571428576,83.1023404271771,2,S,False
0.9292857142857143,0.030571428571428576,0.00345205479452054,2,N,False
0.9292857142857143,0.030571428571428576,0.00294225712603935,2,C,False
0.9292857142857143,0.030571428571428576,100.788258317025,3,H,True
0.9292857142857143,0.030571428571428576,8.28080247565120,3,S,True
0.9292857142857143,0.030571428571428576,0.00345205479452054,3,N,True
0.9292857142857143,0.030571428571428576,0.0474840753105609,3,C,True
0.9292857142857143,0.035500000000000004,17.1428571428571,0,H,False
0.9292857142857143,0.035500000000000004,0.0,0,S,False
0.9292857142857143,0.035500000000000004,0.0180900000000000,0,N,False
0.9292857142857143,0.035500000000000004,0.150000000000000,0,C,False
0.9292857142857143,0.035500000000000004,17.1428571428571,1,H,True
0.9292857142857143,0.035500000000000004,42.4627303674140,1,S,True
0.9292857142857143,0.035500000000000004,0.0180900000000000,1,N,True
0.9292857142857143,0.035500000000000004,0.00138044371405095,1,C,True
0.9292857142857143,0.035500000000000004,103.924423963134,2,H,False
0.9292857142857143,0.035500000000000004,78.9828854237264,2,S,False
0.9292857142857143,0.035500000000000004,0.00290322580645161,2,N,False
0.9292857142857143,0.035500000000000004,0.00315465210575957,2,C,False
0.9292857142857143,0.035500000000000004,103.924423963134,3,H,True
0.9292857142857143,0.035500000000000004,9.12506595239236,3,S,True
0.9292857142857143,0.035500000000000004,0.00290322580645161,3,N,True
0.9292857142857143,0.035500000000000004,0.0434865491559363,3,C,True
0.9292857142857143,0.04042857142857143,17.1428571428571,0,H,False
0.9292857142857143,0.04042857142857143,0.0,0,S,False
0.9292857142857143,0.04042857142857143,0.0180900000000000,0,N,False
0.9292857142857143,0.04042857142857143,0.150000000000000,0,C,False
