$\epsilon$,$N_I$,value,fp_num,name,stability
1.1428571428571428,0.000625,0.00272727272727273,2,N,False
1.1428571428571428,0.000625,0.0145338356650955,2,C,False
1.1428571428571428,0.000625,107.987012987013,3,H,True
1.1428571428571428,0.000625,33.6528860858574,3,S,True
1.1428571428571428,0.000625,0.00272727272727273,3,N,True
1.1428571428571428,0.000625,0.0196955483388787,3,C,True
1.1428571428571428,0.00075,9.79591836734694,0,H,False
1.1428571428571428,0.00075,0.0,0,S,False
1.1428571428571428,0.00075,0.0200357142857143,0,N,False
1.1428571428571428,0.00075,0.154285714285714,0,C,False
1.1428571428571428,0.00075,9.79591836734694,1,H,True
1.1428571428571428,0.00075,23.0605553696889,1,S,True
1.1428571428571428,0.00075,0.0200357142857143,1,N,True
1.1428571428571428,0.00075,0.00295081967213115,1,C,True
1.1428571428571428,0.00075,,2,H,False
1.1428571428571428,0.00075,,2,S,False
1.1428571428571428,0.00075,,2,N,False
1.1428571428571428,0.00075,,2,C,False
1.1428571428571428,0.00075,,3,H,False
1.1428571428571428,0.00075,,3,S,False
1.1428571428571428,0.00075,,3,N,False
1.1428571428571428,0.00075,,3,C,False
1.1428571428571428,0.000875,9.79591836734694,0,H,False
1.1428571428571428,0.000875,0.0,0,S,False
1.1428571428571428,0.000875,0.0201607142857143,0,N,False
1.1428571428571428,0.000875,0.154285714285714,0,C,False
1.1428571428571428,0.000875,9.79591836734694,1,H,True
1.1428571428571428,0.000875,23.0605553696889,1,S,True
1.1428571428571428,0.000875,0.0201607142857143,1,N,True
1.1428571428571428,0.000875,0.00295081967213115,1,C,True
1.1428571428571428,0.000875,,2,H,False
1.1428571428571428,0.000875,,2,S,False
1.1428571428571428,0.000875,,2,N,False
1.1428571428571428,0.000875,,2,C,False
1.1428571428571428,0.000875,,3,H,False
1.1428571428571428,0.000875,,3,S,False
1.1428571428571428,0.000875,,3,N,False
1.1428571428571428,0.000875,,3,C,False
1.1428571428571428,0.001,9.79591836734694,0,H,False
1.1428571428571428,0.001,0.0,0,S,False
1.1428571428571428,0.001,0.0202857142857143,0,N,False
1.1428571428571428,0.001,0.154285714285714,0,C,False
1.1428571428571428,0.001,9.79591836734694,1,H,True
1.1428571428571428,0.001,23.0605553696889,1,S,True
1.1428571428571428,0.001,0.0202857142857143,1,N,True
1.1428571428571428,0.001,0.00295081967213115,1,C,True
1.1428571428571428,0.001,,2,H,False
1.1428571428571428,0.001,,2,S,False
1.1428571428571428,0.001,,2,N,False
1.1428571428571428,0.001,,2,C,False
1.1428571428571428,0.001,,3,H,False
1.1428571428571428,0.001,,3,S,False
1.1428571428571428,0.001,,3,N,False
1.1428571428571428,0.001,,3,C,False
1.1428571428571428,0.0011250000000000001,9.79591836734694,0,H,False
1.1428571428571428,0.0011250000000000001,0.0,0,S,False
1.1428571428571428,0.0011250000000000001,0.0204107142857143,0,N,False
1.1428571428571428,0.0011250000000000001,0.154285714285714,0,C,False
1.1428571428571428,0.0011250000000000001,9.79591836734694,1,H,True
1.1428571428571428,0.0011250000000000001,23.0605553696889,1,S,True
1.1428571428571428,0.0011250000000000001,0.0204107142857143,1,N,True
1.1428571428571428,0.0011250000000000001,0.00295081967213115,1,C,True
1.1428571428571428,0.0011250000000000001,,2,H,False
1.1428571428571428,0.0011250000000000001,,2,S,False
1.1428571428571428,0.0011250000000000001,,2,N,False
1.1428571428571428,0.0011250000000000001,,2,C,False
1.1428571428571428,0.0011250000000000001,,3,H,False
1.1428571428571428,0.0011250000000000001,,3,S,False
1.1428571428571428,0.0011250000000000001,,3,N,False
1.1428571428571428,0.0011250000000000001,,3,C,False
1.1428571428571428,0.00125,9.79591836734694,0,H,False
1.1428571428571428,0.00125,0.0,0,S,False
1.1428571428571428,0.00125,0.0205357142857143,0,N,False
1.1428571428571428,0.00125,0.154285714285714,0,C,False
1.1428571428571428,0.00125,9.79591836734694,1,H,True
1.1428571428571428,0.00125,23.0605553696889,1,S,True
1.1428571428571428,0.00125,0.0205357142857143,1,N,True
1.1428571428571428,0.00125,0.00295081967213115,1,C,True
1.1428571428571428,0.00125,,2,H,False
1.1428571428571428,0.00125,,2,S,False
1.1428571428571428,0.00125,,2,N,False
1.1428571428571428,0.00125,,2,C,False
1.1428571428571428,0.00125,,3,H,False
1.1428571428571428,0.00125,,3,S,False
1.1428571428571428,0.00125,,3,N,False
1.1428571428571428,0.00125,,3,C,False
1.1428571428571428,0.001375,9.79591836734694,0,H,False
1.1428571428571428,0.001375,0.0,0,S,False
1.1428571428571428,0.001375,0.0206607142857143,0,N,False
1.1428571428571428,0.001375,0.154285714285714,0,C,False
1.1428571428571428,0.001375,9.79591836734694,1,H,True
1.1428571428571428,0.001375,23.0605553696889,1,S,True
1.1428571428571428,0.001375,0.0206607142857143,1,N,True
1.1428571428571428,0.001375,0.00295081967213115,1,C,True
1.1428571428571428,0.001375,,2,H,False
1.1428571428571428,0.001375,,2,S,False
1.1428571428571428,0.001375,,2,N,False
1.1428571428571428,0.001375,,2,C,False
1.1428571428571428,0.001375,,3,H,False
1.1428571428571428,0.001375,,3,S,False
1.1428571428571428,0.001375,,3,N,False
1.1428571428571428,0.001375,,3,C,False
1.1428571428571428,0.0015,9.79591836734694,0,H,False
1.1428571428571428,0.0015,0.0,0,S,False
1.1428571428571428,0.0015,0.0207857142857143,0,N,False
1.1428571428571428,0.0015,0.154285714285714,0,C,False
1.1428571428571428,0.0015,9.79591836734694,1,H,True
1.1428571428571428,0.0015,23.0605553696889,1,S,True
1.1428571428571428,0.0015,0.0207857142857143,1,N,True
1.1428571428571428,0.0015,0.00295081967213115,1,C,True
1.1428571428571428,0.0015,,2,H,False
1.1428571428571428,0.0015,,2,S,False
1.1428571428571428,0.0015,,2,N,False
1.1428571428571428,0.0015,,2,C,False
1.1428571428571428,0.0015,,3,H,False
1.1428571428571428,0.0015,,3,S,False
1.1428571428571428,0.0015,,3,N,False
1.1428571428571428,0.0015,,3,C,False
1.1428571428571428,0.0016250000000000001,9.79591836734694,0,H,False
1.1428571428571428,0.0016250000000000001,0.0,0,S,False
1.1428571428571428,0.0016250000000000001,0.0209107142857143,0,N,False
1.1428571428571428,0.0016250000000000001,0.154285714285714,0,C,False
1.1428571428571428,0.0016250000000000001,9.79591836734694,1,H,True
1.1428571428571428,0.0016250000000000001,23.0605553696889,1,S,True
1.1428571428571428,0.0016250000000000001,0.0209107142857143,1,N,True
1.1428571428571428,0.0016250000000000001,0.00295081967213115,1,C,True
1.1428571428571428,0.0016250000000000001,,2,H,False
1.1428571428571428,0.0016250000000000001,,2,S,False
1.1428571428571428,0.0016250000000000001,,2,N,False
1.1428571428571428,0.0016250000000000001,,2,C,False
1.1428571428571428,0.0016250000000000001,,3,H,False
1.1428571428571428,0.0016250000000000001,,3,S,False
1.1428571428571428,0.0016250000000000001,,3,N,False
1.1428571428571428,0.0016250000000000001,,3,C,False
1.1428571428571428,0.00175,9.79591836734694,0,H,False
1.1428571428571428,0.00175,0.0,0,S,False
1.1428571428571428,0.00175,0.0210357142857143,0,N,False
1.1428571428571428,0.00175,0.154285714285714,0,C,False
1.1428571428571428,0.00175,9.79591836734694,1,H,True
1.1428571428571428,0.00175,23.0605553696889,1,S,True
1.1428571428571428,0.00175,0.0210357142857143,1,N,True
1.1428571428571428,0.00175,0.00295081967213115,1,C,True
1.1428571428571428,0.00175,,2,H,False
1.1428571428571428,0.00175,,2,S,False
1.1428571428571428,0.00175,,2,N,False
1.1428571428571428,0.00175,,2,C,False
1.1428571428571428,0.00175,,3,H,False
1.1428571428571428,0.00175,,3,S,False
1.1428571428571428,0.00175,,3,N,False
1.1428571428571428,0.00175,,3,C,False
1.1785714285714286,0.0,7.95918367346940,0,H,False
1.1785714285714286,0.0,0.0,0,S,False
1.1785714285714286,0.0,0.0196071428571429,0,N,False
1.1785714285714286,0.0,0.155357142857143,0,C,False
1.1785714285714286,0.0,7.95918367346940,1,H,True
1.1785714285714286,0.0,18.5531308580655,1,S,True
1.1785714285714286,0.0,0.0196071428571429,1,N,True
1.1785714285714286,0.0,0.00300739523418242,1,C,True
1.1785714285714286,0.0,104.415584415584,2,H,False
1.1785714285714286,0.0,49.9907181904025,2,S,False
1.1785714285714286,0.0,0.00272727272727273,2,N,False
1.1785714285714286,0.0,0.0115338433230334,2,C,False
1.1785714285714286,0.0,104.415584415584,3,H,True
1.1785714285714286,0.0,27.1389952410325,3,S,True
1.1785714285714286,0.0,0.00272727272727273,3,N,True
1.1785714285714286,0.0,0.0258374870721260,3,C,True
1.1785714285714286,0.000125,7.95918367346940,0,H,False
1.1785714285714286,0.000125,0.0,0,S,False
1.1785714285714286,0.000125,0.0197321428571429,0,N,False
1.1785714285714286,0.000125,0.155357142857143,0,C,False
1.1785714285714286,0.000125,7.95918367346940,1,H,True
1.1785714285714286,0.000125,18.5531308580655,1,S,True
1.1785714285714286,0.000125,0.0197321428571429,1,N,True
1.1785714285714286,0.000125,0.00300739523418242,1,C,True
1.1785714285714286,0.000125,105.129870129870,2,H,False
1.1785714285714286,0.000125,47.8413461429647,2,S,False
1.1785714285714286,0.000125,0.00272727272727273,2,N,False
1.1785714285714286,0.000125,0.0122493315571888,2,C,False
1.1785714285714286,0.000125,105.129870129870,3,H,True
1.1785714285714286,0.000125,28.5763240606667,3,S,True
1.1785714285714286,0.000125,0.00272727272727273,3,N,True
1.1785714285714286,0.000125,0.0242260114372585,3,C,True
1.1785714285714286,0.00025,7.95918367346940,0,H,False
1.1785714285714286,0.00025,0.0,0,S,False
1.1785714285714286,0.00025,0.0198571428571429,0,N,False
1.1785714285714286,0.00025,0.155357142857143,0,C,False
1.1785714285714286,0.00025,7.95918367346940,1,H,True
1.1785714285714286,0.00025,18.5531308580655,1,S,True
1.1785714285714286,0.00025,0.0198571428571429,1,N,True
1.1785714285714286,0.00025,0.00300739523418242,1,C,True
1.1785714285714286,0.00025,105.844155844156,2,H,False
1.1785714285714286,0.00025,45.2610258277832,2,S,False
1.1785714285714286,0.00025,0.00272727272727273,2,N,False
1.1785714285714286,0.00025,0.0132100193968652,2,C,False
1.1785714285714286,0.00025,105.844155844156,3,H,True
1.1785714285714286,0.00025,30.4277556996085,3,S,True
1.1785714285714286,0.00025,0.00272727272727273,3,N,True
1.1785714285714286,0.00025,0.0223693361968700,3,C,True
1.1785714285714286,0.000375,7.95918367346940,0,H,False
1.1785714285714286,0.000375,0.0,0,S,False
1.1785714285714286,0.000375,0.0199821428571429,0,N,False
1.1785714285714286,0.000375,0.155357142857143,0,C,False
1.1785714285714286,0.000375,7.95918367346940,1,H,True
1.1785714285714286,0.000375,18.5531308580655,1,S,True
1.1785714285714286,0.000375,0.0199821428571429,1,N,True
1.1785714285714286,0.000375,0.00300739523418242,1,C,True
1.1785714285714286,0.000375,106.558441558442,2,H,False
1.1785714285714286,0.000375,41.6243232744226,2,S,False
1.1785714285714286,0.000375,0.00272727272727273,2,N,False
1.1785714285714286,0.000375,0.0147945830786629,2,C,False
1.1785714285714286,0.000375,106.558441558442,3,H,True
1.1785714285714286,0.000375,33.3187241282932,3,S,True
1.1785714285714286,0.000375,0.00272727272727273,3,N,True
1.1785714285714286,0.000375,0.0198887851143601,3,C,True
1.1785714285714286,0.0005,7.95918367346940,0,H,False
1.1785714285714286,0.0005,0.0,0,S,False
1.1785714285714286,0.0005,0.0201071428571429,0,N,False
1.1785714285714286,0.0005,0.155357142857143,0,C,False
1.1785714285714286,0.0005,7.95918367346940,1,H,True
1.1785714285714286,0.0005,18.5531308580655,1,S,True
1.1785714285714286,0.0005,0.0201071428571429,1,N,True
1.1785714285714286,0.0005,0.00300739523418242,1,C,True
1.1785714285714286,0.0005,,2,H,False
1.1785714285714286,0.0005,,2,S,False
1.1785714285714286,0.0005,,2,N,False
1.1785714285714286,0.0005,,2,C,False
1.1785714285714286,0.0005,,3,H,False
1.1785714285714286,0.0005,,3,S,False
1.1785714285714286,0.0005,,3,N,False
1.1785714285714286,0.0005,,3,C,False
1.1785714285714286,0.000625,7.95918367346940,0,H,False
1.1785714285714286,0.000625,0.0,0,S,False
1.1785714285714286,0.000625,0.0202321428571429,0,N,False
1.1785714285714286,0.000625,0.155357142857143,0,C,False
1.1785714285714286,0.000625,7.95918367346940,1,H,True
1.1785714285714286,0.000625,18.5531308580655,1,S,True
1.1785714285714286,0.000625,0.0202321428571429,1,N,True
1.1785714285714286,0.000625,0.00300739523418242,1,C,True
1.1785714285714286,0.000625,,2,H,False
1.1785714285714286,0.000625,,2,S,False
1.1785714285714286,0.000625,,2,N,False
1.1785714285714286,0.000625,,2,C,False
1.1785714285714286,0.000625,,3,H,False
1.1785714285714286,0.000625,,3,S,False
1.1785714285714286,0.000625,,3,N,False
1.1785714285714286,0.000625,,3,C,False
1.1785714285714286,0.00075,7.95918367346940,0,H,False
1.1785714285714286,0.00075,0.0,0,S,False
1.1785714285714286,0.00075,0.0203571428571429,0,N,False
1.1785714285714286,0.00075,0.155357142857143,0,C,False
1.1785714285714286,0.00075,7.95918367346940,1,H,True
1.1785714285714286,0.00075,18.5531308580655,1,S,True
1.1785714285714286,0.00075,0.0203571428571429,1,N,True
1.1785714285714286,0.00075,0.00300739523418242,1,C,True
1.1785714285714286,0.00075,,2,H,False
1.1785714285714286,0.00075,,2,S,False
1.1785714285714286,0.00075,,2,N,False
1.1785714285714286,0.00075,,2,C,False
1.1785714285714286,0.00075,,3,H,False
1.1785714285714286,0.00075,,3,S,False
1.1785714285714286,0.00075,,3,N,False
1.1785714285714286,0.00075,,3,C,False
1.1785714285714286,0.000875,7.95918367346940,0,H,False
1.1785714285714286,0.000875,0.0,0,S,False
1.1785714285714286,0.000875,0.0204821428571429,0,N,False
1.1785714285714286,0.000875,0.155357142857143,0,C,False
1.1785714285714286,0.000875,7.95918367346940,1,H,True
1.1785714285714286,0.000875,18.5531308580655,1,S,True
1.1785714285714286,0.000875,0.0204821428571429,1,N,True
1.1785714285714286,0.000875,0.00300739523418242,1,C,True
1.1785714285714286,0.000875,,2,H,False
1.1785714285714286,0.000875,,2,S,False
1.1785714285714286,0.000875,,2,N,False
1.1785714285714286,0.000875,,2,C,False
1.1785714285714286,0.000875,,3,H,False
1.1785714285714286,0.000875,,3,S,False
1.1785714285714286,0.000875,,3,N,False
1.1785714285714286,0.000875,,3,C,False
1.1785714285714286,0.001,7.95918367346940,0,H,False
1.1785714285714286,0.001,0.0,0,S,False
1.1785714285714286,0.001,0.0206071428571429,0,N,False
1.1785714285714286,0.001,0.155357142857143,0,C,False
1.1785714285714286,0.001,7.95918367346940,1,H,True
1.1785714285714286,0.001,18.5531308580655,1,S,True
1.1785714285714286,0.001,0.0206071428571429,1,N,True
1.1785714285714286,0.001,0.00300739523418242,1,C,True
1.1785714285714286,0.001,,2,H,False
1.1785714285714286,0.001,,2,S,False
1.1785714285714286,0.001,,2,N,False
1.1785714285714286,0.001,,2,C,False
1.1785714285714286,0.001,,3,H,False
1.1785714285714286,0.001,,3,S,False
1.1785714285714286,0.001,,3,N,False
1.1785714285714286,0.001,,3,C,False
1.1785714285714286,0.0011250000000000001,7.95918367346940,0,H,False
1.1785714285714286,0.0011250000000000001,0.0,0,S,False
1.1785714285714286,0.0011250000000000001,0.0207321428571429,0,N,False
1.1785714285714286,0.0011250000000000001,0.155357142857143,0,C,False
1.1785714285714286,0.0011250000000000001,7.95918367346940,1,H,True
1.1785714285714286,0.0011250000000000001,18.5531308580655,1,S,True
1.1785714285714286,0.0011250000000000001,0.0207321428571429,1,N,True
1.1785714285714286,0.0011250000000000001,0.00300739523418242,1,C,True
1.1785714285714286,0.0011250000000000001,,2,H,False
1.1785714285714286,0.0011250000000000001,,2,S,False
1.1785714285714286,0.0011250000000000001,,2,N,False
1.1785714285714286,0.0011250000000000001,,2,C,False
1.1785714285714286,0.0011250000000000001,,3,H,False
1.1785714285714286,0.0011250000000000001,,3,S,False
1.1785714285714286,0.0011250000000000001,,3,N,False
1.1785714285714286,0.0011250000000000001,,3,C,False
1.1785714285714286,0.00125,7.95918367346940,0,H,False
1.1785714285714286,0.00125,0.0,0,S,False
1.1785714285714286,0.00125,0.0208571428571429,0,N,False
1.1785714285714286,0.00125,0.155357142857143,0,C,False
1.1785714285714286,0.00125,7.95918367346940,1,H,True
1.1785714285714286,0.00125,18.5531308580655,1,S,True
1.1785714285714286,0.00125,0.0208571428571429,1,N,True
1.1785714285714286,0.00125,0.00300739523418242,1,C,True
1.1785714285714286,0.00125,,2,H,False
1.1785714285714286,0.00125,,2,S,False
1.1785714285714286,0.00125,,2,N,False
1.1785714285714286,0.00125,,2,C,False
1.1785714285714286,0.00125,,3,H,False
1.1785714285714286,0.00125,,3,S,False
1.1785714285714286,0.00125,,3,N,False
1.1785714285714286,0.00125,,3,C,False
1.1785714285714286,0.001375,7.95918367346940,0,H,False
1.1785714285714286,0.001375,0.0,0,S,False
1.1785714285714286,0.001375,0.0209821428571429,0,N,False
1.1785714285714286,0.001375,0.155357142857143,0,C,False
1.1785714285714286,0.001375,7.95918367346940,1,H,True
1.1785714285714286,0.001375,18.5531308580655,1,S,True
1.1785714285714286,0.001375,0.0209821428571429,1,N,True
1.1785714285714286,0.001375,0.00300739523418242,1,C,True
1.1785714285714286,0.001375,,2,H,False
1.1785714285714286,0.001375,,2,S,False
1.1785714285714286,0.001375,,2,N,False
1.1785714285714286,0.001375,,2,C,False
1.1785714285714286,0.001375,,3,H,False
1.1785714285714286,0.001375,,3,S,False
1.1785714285714286,0.001375,,3,N,False
1.1785714285714286,0.001375,,3,C,False
1.1785714285714286,0.0015,7.95918367346940,0,H,False
1.1785714285714286,0.0015,0.0,0,S,False
1.1785714285714286,0.0015,0.0211071428571429,0,N,False
1.1785714285714286,0.0015,0.155357142857143,0,C,False
1.1785714285714286,0.0015,7.95918367346940,1,H,True
1.1785714285714286,0.0015,18.5531308580655,1,S,True
1.1785714285714286,0.0015,0.0211071428571429,1,N,True
1.1785714285714286,0.0015,0.00300739523418242,1,C,True
1.1785714285714286,0.0015,,2,H,False
1.1785714285714286,0.0015,,2,S,False
1.1785714285714286,0.0015,,2,N,False
1.1785714285714286,0.0015,,2,C,False
1.1785714285714286,0.0015,,3,H,False
1.1785714285714286,0.0015,,3,S,False
1.1785714285714286,0.0015,,3,N,False
1.1785714285714286,0.0015,,3,C,False
1.1785714285714286,0.0016250000000000001,7.95918367346940,0,H,False
1.1785714285714286,0.0016250000000000001,0.0,0,S,False
1.1785714285714286,0.0016250000000000001,0.0212321428571429,0,N,False
1.1785714285714286,0.0016250000000000001,0.155357142857143,0,C,False
1.1785714285714286,0.0016250000000000001,7.95918367346940,1,H,True
1.1785714285714286,0.0016250000000000001,18.5531308580655,1,S,True
1.1785714285714286,0.0016250000000000001,0.0212321428571429,1,N,True
1.1785714285714286,0.0016250000000000001,0.00300739523418242,1,C,True
1.1785714285714286,0.0016250000000000001,,2,H,False
1.1785714285714286,0.0016250000000000001,,2,S,False
1.1785714285714286,0.0016250000000000001,,2,N,False
1.1785714285714286,0.0016250000000000001,,2,C,False
1.1785714285714286,0.0016250000000000001,,3,H,False
1.1785714285714286,0.0016250000000000001,,3,S,False
1.1785714285714286,0.0016250000000000001,,3,N,False
1.1785714285714286,0.0016250000000000001,,3,C,False
1.1785714285714286,0.00175,7.95918367346940,0,H,False
1.1785714285714286,0.00175,0.0,0,S,False
1.1785714285714286,0.00175,0.0213571428571429,0,N,False
1.1785714285714286,0.00175,0.155357142857143,0,C,False
1.1785714285714286,0.00175,7.95918367346940,1,H,True
1.1785714285714286,0.00175,18.5531308580655,1,S,True
1.1785714285714286,0.00175,0.0213571428571429,1,N,True
1.1785714285714286,0.00175,0.00300739523418242,1,C,True
1.1785714285714286,0.00175,,2,H,False
1.1785714285714286,0.00175,,2,S,False
1.1785714285714286,0.00175,,2,N,False
1.1785714285714286,0.00175,,2,C,False
1.1785714285714286,0.00175,,3,H,False
1.1785714285714286,0.00175,,3,S,False
1.1785714285714286,0.00175,,3,N,False
1.1785714285714286,0.00175,,3,C,False
1.2142857142857142,0.0,6.12244897959183,0,H,False
1.2142857142857142,0.0,0.0,0,S,False
1.2142857142857142,0.0,0.0199285714285714,0,N,False
1.2142857142857142,0.0,0.156428571428571,0,C,False
1.2142857142857142,0.0,6.12244897959183,1,H,True
1.2142857142857142,0.0,14.1349604623696,1,S,True
1.2142857142857142,0.0,0.0199285714285714,1,N,True
1.2142857142857142,0.0,0.00306425041186161,1,C,True
1.2142857142857142,0.0,104.415584415584,2,H,False
1.2142857142857142,0.0,44.5051107274488,2,S,False
1.2142857142857142,0.0,0.00272727272727273,2,N,False
1.2142857142857142,0.0,0.0134393610105974,2,C,False
1.2142857142857142,0.0,104.415584415584,3,H,True
1.2142857142857142,0.0,30.1165328050925,3,S,True
1.2142857142857142,0.0,0.00272727272727273,3,N,True
1.2142857142857142,0.0,0.0225932883828427,3,C,True
1.2142857142857142,0.000125,6.12244897959183,0,H,False
1.2142857142857142,0.000125,0.0,0,S,False
1.2142857142857142,0.000125,0.0200535714285714,0,N,False
1.2142857142857142,0.000125,0.156428571428571,0,C,False
1.2142857142857142,0.000125,6.12244897959183,1,H,True
1.2142857142857142,0.000125,14.1349604623696,1,S,True
1.2142857142857142,0.000125,0.0200535714285714,1,N,True
1.2142857142857142,0.000125,0.00306425041186161,1,C,True
1.2142857142857142,0.000125,105.129870129870,2,H,False
1.2142857142857142,0.000125,40.9177240778368,2,S,False
1.2142857142857142,0.000125,0.00272727272727273,2,N,False
1.2142857142857142,0.000125,0.0150651686814161,2,C,False
1.2142857142857142,0.000125,105.129870129870,3,H,True
1.2142857142857142,0.000125,32.9965883026292,3,S,True
1.2142857142857142,0.000125,0.00272727272727273,3,N,True
1.2142857142857142,0.000125,0.0200703088284435,3,C,True
1.2142857142857142,0.00025,6.12244897959183,0,H,False
1.2142857142857142,0.00025,0.0,0,S,False
1.2142857142857142,0.00025,0.0201785714285714,0,N,False
1.2142857142857142,0.00025,0.156428571428571,0,C,False
1.2142857142857142,0.00025,6.12244897959183,1,H,True
1.2142857142857142,0.00025,14.1349604623696,1,S,True
1.2142857142857142,0.00025,0.0201785714285714,1,N,True
1.2142857142857142,0.00025,0.00306425041186161,1,C,True
1.2142857142857142,0.00025,,2,H,False
1.2142857142857142,0.00025,,2,S,False
1.2142857142857142,0.00025,,2,N,False
1.2142857142857142,0.00025,,2,C,False
1.2142857142857142,0.00025,,3,H,False
1.2142857142857142,0.00025,,3,S,False
1.2142857142857142,0.00025,,3,N,False
1.2142857142857142,0.00025,,3,C,False
1.2142857142857142,0.000375,6.12244897959183,0,H,False
1.2142857142857142,0.000375,0.0,0,S,False
1.2142857142857142,0.000375,0.0203035714285714,0,N,False
1.2142857142857142,0.000375,0.156428571428571,0,C,False
1.2142857142857142,0.000375,6.12244897959183,1,H,True
1.2142857142857142,0.000375,14.1349604623696,1,S,True
1.2142857142857142,0.000375,0.0203035714285714,1,N,True
1.2142857142857142,0.000375,0.00306425041186161,1,C,True
1.2142857142857142,0.000375,,2,H,False
1.2142857142857142,0.000375,,2,S,False
1.2142857142857142,0.000375,,2,N,False
1.2142857142857142,0.000375,,2,C,False
1.2142857142857142,0.000375,,3,H,False
1.2142857142857142,0.000375,,3,S,False
1.2142857142857142,0.000375,,3,N,False
1.2142857142857142,0.000375,,3,C,False
1.2142857142857142,0.0005,6.12244897959183,0,H,False
1.2142857142857142,0.0005,0.0,0,S,False
1.2142857142857142,0.0005,0.0204285714285714,0,N,False
1.2142857142857142,0.0005,0.156428571428571,0,C,False
1.2142857142857142,0.0005,6.12244897959183,1,H,True
1.2142857142857142,0.0005,14.1349604623696,1,S,True
1.2142857142857142,0.0005,0.0204285714285714,1,N,True
1.2142857142857142,0.0005,0.00306425041186161,1,C,True
1.2142857142857142,0.0005,,2,H,False
1.2142857142857142,0.0005,,2,S,False
1.2142857142857142,0.0005,,2,N,False
1.2142857142857142,0.0005,,2,C,False
1.2142857142857142,0.0005,,3,H,False
1.2142857142857142,0.0005,,3,S,False
1.2142857142857142,0.0005,,3,N,False
1.2142857142857142,0.0005,,3,C,False
1.2142857142857142,0.000625,6.12244897959183,0,H,False
1.2142857142857142,0.000625,0.0,0,S,False
1.2142857142857142,0.000625,0.0205535714285714,0,N,False
1.2142857142857142,0.000625,0.156428571428571,0,C,False
1.2142857142857142,0.000625,6.12244897959183,1,H,True
1.2142857142857142,0.000625,14.1349604623696,1,S,True
1.2142857142857142,0.000625,0.0205535714285714,1,N,True
1.2142857142857142,0.000625,0.00306425041186161,1,C,True
1.2142857142857142,0.000625,,2,H,False
1.2142857142857142,0.000625,,2,S,False
1.2142857142857142,0.000625,,2,N,False
1.2142857142857142,0.000625,,2,C,False
1.2142857142857142,0.000625,,3,H,False
1.2142857142857142,0.000625,,3,S,False
1.2142857142857142,0.000625,,3,N,False
1.2142857142857142,0.000625,,3,C,False
1.2142857142857142,0.00075,6.12244897959183,0,H,False
1.2142857142857142,0.00075,0.0,0,S,False
1.2142857142857142,0.00075,0.0206785714285714,0,N,False
1.2142857142857142,0.00075,0.156428571428571,0,C,False
1.2142857142857142,0.00075,6.12244897959183,1,H,True
1.2142857142857142,0.00075,14.1349604623696,1,S,True
1.2142857142857142,0.00075,0.0206785714285714,1,N,True
1.2142857142857142,0.00075,0.00306425041186161,1,C,True
1.2142857142857142,0.00075,,2,H,False
1.2142857142857142,0.00075,,2,S,False
1.2142857142857142,0.00075,,2,N,False
1.2142857142857142,0.00075,,2,C,False
1.2142857142857142,0.00075,,3,H,False
1.2142857142857142,0.00075,,3,S,False
1.2142857142857142,0.00075,,3,N,False
1.2142857142857142,0.00075,,3,C,False
1.2142857142857142,0.000875,6.12244897959183,0,H,False
1.2142857142857142,0.000875,0.0,0,S,False
1.2142857142857142,0.000875,0.0208035714285714,0,N,False
1.2142857142857142,0.000875,0.156428571428571,0,C,False
1.2142857142857142,0.000875,6.12244897959183,1,H,True
1.2142857142857142,0.000875,14.1349604623696,1,S,True
1.2142857142857142,0.000875,0.0208035714285714,1,N,True
1.2142857142857142,0.000875,0.00306425041186161,1,C,True
1.2142857142857142,0.000875,,2,H,False
1.2142857142857142,0.000875,,2,S,False
1.2142857142857142,0.000875,,2,N,False
1.2142857142857142,0.000875,,2,C,False
1.2142857142857142,0.000875,,3,H,False
1.2142857142857142,0.000875,,3,S,False
1.2142857142857142,0.000875,,3,N,False
1.2142857142857142,0.000875,,3,C,False
1.2142857142857142,0.001,6.12244897959183,0,H,False
1.2142857142857142,0.001,0.0,0,S,False
1.2142857142857142,0.001,0.0209285714285714,0,N,False
1.2142857142857142,0.001,0.156428571428571,0,C,False
1.2142857142857142,0.001,6.12244897959183,1,H,True
1.2142857142857142,0.001,14.1349604623696,1,S,True
1.2142857142857142,0.001,0.0209285714285714,1,N,True
1.2142857142857142,0.001,0.00306425041186161,1,C,True
1.2142857142857142,0.001,,2,H,False
1.2142857142857142,0.001,,2,S,False
1.2142857142857142,0.001,,2,N,False
1.2142857142857142,0.001,,2,C,False
1.2142857142857142,0.001,,3,H,False
1.2142857142857142,0.001,,3,S,False
1.2142857142857142,0.001,,3,N,False
1.2142857142857142,0.001,,3,C,False
1.2142857142857142,0.0011250000000000001,6.12244897959183,0,H,False
1.2142857142857142,0.0011250000000000001,0.0,0,S,False
1.2142857142857142,0.0011250000000000001,0.0210535714285714,0,N,False
1.2142857142857142,0.0011250000000000001,0.156428571428571,0,C,False
1.2142857142857142,0.0011250000000000001,6.12244897959183,1,H,True
1.2142857142857142,0.0011250000000000001,14.1349604623696,1,S,True
1.2142857142857142,0.0011250000000000001,0.0210535714285714,1,N,True
1.2142857142857142,0.0011250000000000001,0.00306425041186161,1,C,True
1.2142857142857142,0.0011250000000000001,,2,H,False
