$\epsilon$,"$u_{S,\max}$",value,fp_num,name,stability
1.0714285714285714,0.005928571428571429,0.0,0,S,True
1.0714285714285714,0.005928571428571429,0.0187328571428571,0,N,True
1.0714285714285714,0.005928571428571429,0.152142857142857,0,C,True
1.0714285714285714,0.005928571428571429,,1,H,False
1.0714285714285714,0.005928571428571429,,1,S,False
1.0714285714285714,0.005928571428571429,,1,N,False
1.0714285714285714,0.005928571428571429,,1,C,False
1.0714285714285714,0.005928571428571429,,2,H,False
1.0714285714285714,0.005928571428571429,,2,S,False
1.0714285714285714,0.005928571428571429,,2,N,False
1.0714285714285714,0.005928571428571429,,2,C,False
1.0714285714285714,0.005928571428571429,,3,H,False
1.0714285714285714,0.005928571428571429,,3,S,False
1.0714285714285714,0.005928571428571429,,3,N,False
1.0714285714285714,0.005928571428571429,,3,C,False
1.0714285714285714,0.010857142857142857,13.4693877551021,0,H,False
1.0714285714285714,0.010857142857142857,0.0,0,S,False
1.0714285714285714,0.010857142857142857,0.0187328571428571,0,N,False
1.0714285714285714,0.010857142857142857,0.152142857142857,0,C,False
1.0714285714285714,0.010857142857142857,13.4693877551021,1,H,True
1.0714285714285714,0.010857142857142857,32.3615357151468,1,S,True
1.0714285714285714,0.010857142857142857,0.0187328571428571,1,N,True
1.0714285714285714,0.010857142857142857,0.00283849918433932,1,C,True
1.0714285714285714,0.010857142857142857,39.6154093097909,2,H,False
1.0714285714285714,0.010857142857142857,75.4629675589594,2,S,False
1.0714285714285714,0.010857142857142857,0.0141573033707865,2,N,False
1.0714285714285714,0.010857142857142857,0.00326390443193939,2,C,False
1.0714285714285714,0.010857142857142857,39.6154093097913,3,H,True
1.0714285714285714,0.010857142857142857,1.65111197451280,3,S,True
1.0714285714285714,0.010857142857142857,0.0141573033707865,3,N,True
1.0714285714285714,0.010857142857142857,0.119049142473132,3,C,True
1.0714285714285714,0.01578571428571429,13.4693877551021,0,H,False
1.0714285714285714,0.01578571428571429,0.0,0,S,False
1.0714285714285714,0.01578571428571429,0.0187328571428571,0,N,False
1.0714285714285714,0.01578571428571429,0.152142857142857,0,C,False
1.0714285714285714,0.01578571428571429,13.4693877551021,1,H,True
1.0714285714285714,0.01578571428571429,32.3615357151468,1,S,True
1.0714285714285714,0.01578571428571429,0.0187328571428571,1,N,True
1.0714285714285714,0.01578571428571429,0.00283849918433932,1,C,True
1.0714285714285714,0.01578571428571429,74.9446654611208,2,H,False
1.0714285714285714,0.01578571428571429,91.5873237659207,2,S,False
1.0714285714285714,0.01578571428571429,0.00797468354430382,2,N,False
1.0714285714285714,0.01578571428571429,0.00447903009259778,2,C,False
1.0714285714285714,0.01578571428571429,74.9446654611210,3,H,True
1.0714285714285714,0.01578571428571429,8.11647186564192,3,S,True
1.0714285714285714,0.01578571428571429,0.00797468354430382,3,N,True
1.0714285714285714,0.01578571428571429,0.0736916577468309,3,C,True
1.0714285714285714,0.020714285714285716,13.4693877551021,0,H,False
1.0714285714285714,0.020714285714285716,0.0,0,S,False
1.0714285714285714,0.020714285714285716,0.0187328571428571,0,N,False
1.0714285714285714,0.020714285714285716,0.152142857142857,0,C,False
1.0714285714285714,0.020714285714285716,13.4693877551021,1,H,True
1.0714285714285714,0.020714285714285716,32.3615357151468,1,S,True
1.0714285714285714,0.020714285714285716,0.0187328571428571,1,N,True
1.0714285714285714,0.020714285714285716,0.00283849918433932,1,C,True
1.0714285714285714,0.020714285714285716,88.7962240402769,2,H,False
1.0714285714285714,0.020714285714285716,83.8891777707552,2,S,False
1.0714285714285714,0.020714285714285716,0.00555066079295154,2,N,False
1.0714285714285714,0.020714285714285716,0.00555282210942477,2,C,False
1.0714285714285714,0.020714285714285716,88.7962240402769,3,H,True
1.0714285714285714,0.020714285714285716,12.7895527865528,3,S,True
1.0714285714285714,0.020714285714285716,0.00555066079295154,3,N,True
1.0714285714285714,0.020714285714285716,0.0553109496205665,3,C,True
1.0714285714285714,0.025642857142857144,13.4693877551021,0,H,False
1.0714285714285714,0.025642857142857144,0.0,0,S,False
1.0714285714285714,0.025642857142857144,0.0187328571428571,0,N,False
1.0714285714285714,0.025642857142857144,0.152142857142857,0,C,False
1.0714285714285714,0.025642857142857144,13.4693877551021,1,H,True
1.0714285714285714,0.025642857142857144,32.3615357151468,1,S,True
1.0714285714285714,0.025642857142857144,0.0187328571428571,1,N,True
1.0714285714285714,0.025642857142857144,0.00283849918433932,1,C,True
1.0714285714285714,0.025642857142857144,96.1899613899615,2,H,False
1.0714285714285714,0.025642857142857144,75.9930117455868,2,S,False
1.0714285714285714,0.025642857142857144,0.00425675675675675,2,N,False
1.0714285714285714,0.025642857142857144,0.00654076327407027,2,C,False
1.0714285714285714,0.025642857142857144,96.1899613899614,3,H,True
1.0714285714285714,0.025642857142857144,16.3312085133634,3,S,True
1.0714285714285714,0.025642857142857144,0.00425675675675675,3,N,True
1.0714285714285714,0.025642857142857144,0.0450848572893970,3,C,True
1.0714285714285714,0.030571428571428576,13.4693877551021,0,H,False
1.0714285714285714,0.030571428571428576,0.0,0,S,False
1.0714285714285714,0.030571428571428576,0.0187328571428571,0,N,False
1.0714285714285714,0.030571428571428576,0.152142857142857,0,C,False
1.0714285714285714,0.030571428571428576,13.4693877551021,1,H,True
1.0714285714285714,0.030571428571428576,32.3615357151468,1,S,True
1.0714285714285714,0.030571428571428576,0.0187328571428571,1,N,True
1.0714285714285714,0.030571428571428576,0.00283849918433932,1,C,True
1.0714285714285714,0.030571428571428576,100.788258317025,2,H,False
1.0714285714285714,0.030571428571428576,69.3994238885993,2,S,False
1.0714285714285714,0.030571428571428576,0.00345205479452054,2,N,False
1.0714285714285714,0.030571428571428576,0.00748134838044945,2,C,False
1.0714285714285714,0.030571428571428576,100.788258317025,3,H,True
1.0714285714285714,0.030571428571428576,19.2548623197577,3,S,True
1.0714285714285714,0.030571428571428576,0.00345205479452054,3,N,True
1.0714285714285714,0.030571428571428576,0.0383989014575358,3,C,True
1.0714285714285714,0.035500000000000004,13.4693877551021,0,H,False
1.0714285714285714,0.035500000000000004,0.0,0,S,False
1.0714285714285714,0.035500000000000004,0.0187328571428571,0,N,False
1.0714285714285714,0.035500000000000004,0.152142857142857,0,C,False
1.0714285714285714,0.035500000000000004,13.4693877551021,1,H,True
1.0714285714285714,0.035500000000000004,32.3615357151468,1,S,True
1.0714285714285714,0.035500000000000004,0.0187328571428571,1,N,True
1.0714285714285714,0.035500000000000004,0.00283849918433932,1,C,True
1.0714285714285714,0.035500000000000004,103.924423963134,2,H,False
1.0714285714285714,0.035500000000000004,63.8927892185588,2,S,False
1.0714285714285714,0.035500000000000004,0.00290322580645161,2,N,False
1.0714285714285714,0.035500000000000004,0.00840652108453687,2,C,False
1.0714285714285714,0.035500000000000004,103.924423963134,3,H,True
1.0714285714285714,0.035500000000000004,21.8354249110043,3,S,True
1.0714285714285714,0.035500000000000004,0.00290322580645161,3,N,True
1.0714285714285714,0.035500000000000004,0.0335552270604929,3,C,True
1.0714285714285714,0.04042857142857143,13.4693877551021,0,H,False
1.0714285714285714,0.04042857142857143,0.0,0,S,False
1.0714285714285714,0.04042857142857143,0.0187328571428571,0,N,False
1.0714285714285714,0.04042857142857143,0.152142857142857,0,C,False
1.0714285714285714,0.04042857142857143,13.4693877551021,1,H,True
1.0714285714285714,0.04042857142857143,32.3615357151468,1,S,True
1.0714285714285714,0.04042857142857143,0.0187328571428571,1,N,True
1.0714285714285714,0.04042857142857143,0.00283849918433932,1,C,True
1.0714285714285714,0.04042857142857143,106.200170406135,2,H,False
1.0714285714285714,0.04042857142857143,59.1437646704018,2,S,False
1.0714285714285714,0.04042857142857143,0.00250497017892644,2,N,False
1.0714285714285714,0.04042857142857143,0.00934906625894220,2,C,False
1.0714285714285714,0.04042857142857143,106.200170406135,3,H,True
1.0714285714285714,0.04042857142857143,24.2463421781577,3,S,True
1.0714285714285714,0.04042857142857143,0.00250497017892644,3,N,True
1.0714285714285714,0.04042857142857143,0.0297692363236050,3,C,True
1.0714285714285714,0.04535714285714286,13.4693877551021,0,H,False
1.0714285714285714,0.04535714285714286,0.0,0,S,False
1.0714285714285714,0.04535714285714286,0.0187328571428571,0,N,False
1.0714285714285714,0.04535714285714286,0.152142857142857,0,C,False
1.0714285714285714,0.04535714285714286,13.4693877551021,1,H,True
1.0714285714285714,0.04535714285714286,32.3615357151468,1,S,True
1.0714285714285714,0.04535714285714286,0.0187328571428571,1,N,True
1.0714285714285714,0.04535714285714286,0.00283849918433932,1,C,True
1.0714285714285714,0.04535714285714286,107.926873126873,2,H,False
1.0714285714285714,0.04535714285714286,54.8648033017690,2,S,False
1.0714285714285714,0.04535714285714286,0.00220279720279721,2,N,False
1.0714285714285714,0.04535714285714286,0.0103520339994279,2,C,False
1.0714285714285714,0.04535714285714286,107.926873126873,3,H,True
1.0714285714285714,0.04535714285714286,26.6307447974225,3,S,True
1.0714285714285714,0.04535714285714286,0.00220279720279721,3,N,True
1.0714285714285714,0.04535714285714286,0.0266088291178791,3,C,True
1.0714285714285714,0.05028571428571429,13.4693877551021,0,H,False
1.0714285714285714,0.05028571428571429,0.0,0,S,False
1.0714285714285714,0.05028571428571429,0.0187328571428571,0,N,False
1.0714285714285714,0.05028571428571429,0.152142857142857,0,C,False
1.0714285714285714,0.05028571428571429,13.4693877551021,1,H,True
1.0714285714285714,0.05028571428571429,32.3615357151468,1,S,True
1.0714285714285714,0.05028571428571429,0.0187328571428571,1,N,True
1.0714285714285714,0.05028571428571429,0.00283849918433932,1,C,True
1.0714285714285714,0.05028571428571429,109.281836416314,2,H,False
1.0714285714285714,0.05028571428571429,50.7719447806102,2,S,False
1.0714285714285714,0.05028571428571429,0.00196567862714509,2,N,False
1.0714285714285714,0.05028571428571429,0.0114903210319270,2,C,False
1.0714285714285714,0.05028571428571429,109.281836416314,3,H,True
1.0714285714285714,0.05028571428571429,29.1640928981912,3,S,True
1.0714285714285714,0.05028571428571429,0.00196567862714509,3,N,True
1.0714285714285714,0.05028571428571429,0.0237775747671024,3,C,True
1.0714285714285714,0.055214285714285716,13.4693877551021,0,H,False
1.0714285714285714,0.055214285714285716,0.0,0,S,False
1.0714285714285714,0.055214285714285716,0.0187328571428571,0,N,False
1.0714285714285714,0.055214285714285716,0.152142857142857,0,C,False
1.0714285714285714,0.055214285714285716,13.4693877551021,1,H,True
1.0714285714285714,0.055214285714285716,32.3615357151468,1,S,True
1.0714285714285714,0.055214285714285716,0.0187328571428571,1,N,True
1.0714285714285714,0.055214285714285716,0.00283849918433932,1,C,True
1.0714285714285714,0.055214285714285716,110.373440643863,2,H,False
1.0714285714285714,0.055214285714285716,46.4133726470540,2,S,False
1.0714285714285714,0.055214285714285716,0.00177464788732394,2,N,False
1.0714285714285714,0.055214285714285716,0.0129563024102542,2,C,False
1.0714285714285714,0.055214285714285716,110.373440643863,3,H,True
1.0714285714285714,0.055214285714285716,32.2196894602684,3,S,True
1.0714285714285714,0.055214285714285716,0.00177464788732394,3,N,True
1.0714285714285714,0.055214285714285716,0.0209476816901066,3,C,True
1.0714285714285714,0.06014285714285715,13.4693877551021,0,H,False
1.0714285714285714,0.06014285714285715,0.0,0,S,False
1.0714285714285714,0.06014285714285715,0.0187328571428571,0,N,False
1.0714285714285714,0.06014285714285715,0.152142857142857,0,C,False
1.0714285714285714,0.06014285714285715,13.4693877551021,1,H,True
1.0714285714285714,0.06014285714285715,32.3615357151468,1,S,True
1.0714285714285714,0.06014285714285715,0.0187328571428571,1,N,True
1.0714285714285714,0.06014285714285715,0.00283849918433932,1,C,True
1.0714285714285714,0.06014285714285715,,2,H,False
1.0714285714285714,0.06014285714285715,,2,S,False
1.0714285714285714,0.06014285714285715,,2,N,False
1.0714285714285714,0.06014285714285715,,2,C,False
1.0714285714285714,0.06014285714285715,,3,H,False
1.0714285714285714,0.06014285714285715,,3,S,False
1.0714285714285714,0.06014285714285715,,3,N,False
1.0714285714285714,0.06014285714285715,,3,C,False
1.0714285714285714,0.06507142857142857,13.4693877551021,0,H,False
1.0714285714285714,0.06507142857142857,0.0,0,S,False
1.0714285714285714,0.06507142857142857,0.0187328571428571,0,N,False
1.0714285714285714,0.06507142857142857,0.152142857142857,0,C,False
1.0714285714285714,0.06507142857142857,13.4693877551021,1,H,True
1.0714285714285714,0.06507142857142857,32.3615357151468,1,S,True
1.0714285714285714,0.06507142857142857,0.0187328571428571,1,N,True
1.0714285714285714,0.06507142857142857,0.00283849918433932,1,C,True
1.0714285714285714,0.06507142857142857,,2,H,False
1.0714285714285714,0.06507142857142857,,2,S,False
1.0714285714285714,0.06507142857142857,,2,N,False
1.0714285714285714,0.06507142857142857,,2,C,False
1.0714285714285714,0.06507142857142857,,3,H,False
1.0714285714285714,0.06507142857142857,,3,S,False
1.0714285714285714,0.06507142857142857,,3,N,False
1.0714285714285714,0.06507142857142857,,3,C,False
1.0714285714285714,0.07,13.4693877551021,0,H,False
1.0714285714285714,0.07,0.0,0,S,False
1.0714285714285714,0.07,0.0187328571428571,0,N,False
1.0714285714285714,0.07,0.152142857142857,0,C,False
1.0714285714285714,0.07,13.4693877551021,1,H,True
1.0714285714285714,0.07,32.3615357151468,1,S,True
1.0714285714285714,0.07,0.0187328571428571,1,N,True
1.0714285714285714,0.07,0.00283849918433932,1,C,True
1.0714285714285714,0.07,,2,H,False
1.0714285714285714,0.07,,2,S,False
1.0714285714285714,0.07,,2,N,False
1.0714285714285714,0.07,,2,C,False
1.0714285714285714,0.07,,3,H,False
1.0714285714285714,0.07,,3,S,False
1.0714285714285714,0.07,,3,N,False
1.0714285714285714,0.07,,3,C,False
1.1071428571428572,0.001,11.6326530612245,0,H,True
1.1071428571428572,0.001,0.0,0,S,True
1.1071428571428572,0.001,0.0190542857142857,0,N,True
1.1071428571428572,0.001,0.153214285714286,0,C,True
1.1071428571428572,0.001,,1,H,False
1.1071428571428572,0.001,,1,S,False
1.1071428571428572,0.001,,1,N,False
1.1071428571428572,0.001,,1,C,False
1.1071428571428572,0.001,,2,H,False
1.1071428571428572,0.001,,2,S,False
1.1071428571428572,0.001,,2,N,False
1.1071428571428572,0.001,,2,C,False
1.1071428571428572,0.001,,3,H,False
1.1071428571428572,0.001,,3,S,False
1.1071428571428572,0.001,,3,N,False
1.1071428571428572,0.001,,3,C,False
1.1071428571428572,0.005928571428571429,11.6326530612245,0,H,True
1.1071428571428572,0.005928571428571429,0.0,0,S,True
1.1071428571428572,0.005928571428571429,0.0190542857142857,0,N,True
1.1071428571428572,0.005928571428571429,0.153214285714286,0,C,True
1.1071428571428572,0.005928571428571429,,1,H,False
1.1071428571428572,0.005928571428571429,,1,S,False
1.1071428571428572,0.005928571428571429,,1,N,False
1.1071428571428572,0.005928571428571429,,1,C,False
1.1071428571428572,0.005928571428571429,,2,H,False
1.1071428571428572,0.005928571428571429,,2,S,False
1.1071428571428572,0.005928571428571429,,2,N,False
1.1071428571428572,0.005928571428571429,,2,C,False
1.1071428571428572,0.005928571428571429,,3,H,False
1.1071428571428572,0.005928571428571429,,3,S,False
1.1071428571428572,0.005928571428571429,,3,N,False
1.1071428571428572,0.005928571428571429,,3,C,False
1.1071428571428572,0.010857142857142857,11.6326530612245,0,H,False
1.1071428571428572,0.010857142857142857,0.0,0,S,False
1.1071428571428572,0.010857142857142857,0.0190542857142857,0,N,False
1.1071428571428572,0.010857142857142857,0.153214285714286,0,C,False
1.1071428571428572,0.010857142857142857,11.6326530612245,1,H,True
1.1071428571428572,0.010857142857142857,27.6617483474952,1,S,True
1.1071428571428572,0.010857142857142857,0.0190542857142857,1,N,True
1.1071428571428572,0.010857142857142857,0.00289452166802944,1,C,True
1.1071428571428572,0.010857142857142857,39.6154093097910,2,H,False
1.1071428571428572,0.010857142857142857,73.4488235650741,2,S,False
1.1071428571428572,0.010857142857142857,0.0141573033707865,2,N,False
1.1071428571428572,0.010857142857142857,0.00336549149208808,2,C,False
1.1071428571428572,0.010857142857142857,39.6154093097914,3,H,True
1.1071428571428572,0.010857142857142857,1.77563103024945,3,S,True
1.1071428571428572,0.010857142857142857,0.0141573033707865,3,N,True
1.1071428571428572,0.010857142857142857,0.117734363350030,3,C,True
1.1071428571428572,0.01578571428571429,11.6326530612245,0,H,False
1.1071428571428572,0.01578571428571429,0.0,0,S,False
1.1071428571428572,0.01578571428571429,0.0190542857142857,0,N,False
1.1071428571428572,0.01578571428571429,0.153214285714286,0,C,False
1.1071428571428572,0.01578571428571429,11.6326530612245,1,H,True
1.1071428571428572,0.01578571428571429,27.6617483474952,1,S,True
1.1071428571428572,0.01578571428571429,0.0190542857142857,1,N,True
1.1071428571428572,0.01578571428571429,0.00289452166802944,1,C,True
1.1071428571428572,0.01578571428571429,74.9446654611209,2,H,False
1.1071428571428572,0.01578571428571429,88.5511739620927,2,S,False
1.1071428571428572,0.01578571428571429,0.00797468354430382,2,N,False
1.1071428571428572,0.01578571428571429,0.00465917513391340,2,C,False
1.1071428571428572,0.01578571428571429,74.9446654611210,3,H,True
1.1071428571428572,0.01578571428571429,8.42898800613532,3,S,True
1.1071428571428572,0.01578571428571429,0.00797468354430382,3,N,True
1.1071428571428572,0.01578571428571429,0.0722405930228294,3,C,True
1.1071428571428572,0.020714285714285716,11.6326530612245,0,H,False
1.1071428571428572,0.020714285714285716,0.0,0,S,False
1.1071428571428572,0.020714285714285716,0.0190542857142857,0,N,False
1.1071428571428572,0.020714285714285716,0.153214285714286,0,C,False
1.1071428571428572,0.020714285714285716,11.6326530612245,1,H,True
1.1071428571428572,0.020714285714285716,27.6617483474952,1,S,True
