$\epsilon$,$p_{\max}$,value,fp_num,name,stability
1.3571428571428572,0.8572857142857143,44.7069619151638,2,S,False
1.3571428571428572,0.8572857142857143,0.00272727272727273,2,N,False
1.3571428571428572,0.8572857142857143,0.00673863900398661,2,C,False
1.3571428571428572,0.8572857142857143,104.929870129870,3,H,True
1.3571428571428572,0.8572857142857143,15.5918195824714,3,S,True
1.3571428571428572,0.8572857142857143,0.00272727272727273,3,N,True
1.3571428571428572,0.8572857142857143,0.0263599011953711,3,C,True
1.3571428571428572,0.9286428571428571,,0,H,False
1.3571428571428572,0.9286428571428571,,0,S,False
1.3571428571428572,0.9286428571428571,,0,N,False
1.3571428571428572,0.9286428571428571,,0,C,False
1.3571428571428572,0.9286428571428571,,1,H,False
1.3571428571428572,0.9286428571428571,,1,S,False
1.3571428571428572,0.9286428571428571,,1,N,False
1.3571428571428572,0.9286428571428571,,1,C,False
1.3571428571428572,0.9286428571428571,104.929870129870,2,H,False
1.3571428571428572,0.9286428571428571,45.9146219176482,2,S,False
1.3571428571428572,0.9286428571428571,0.00272727272727273,2,N,False
1.3571428571428572,0.9286428571428571,0.00592477337777641,2,C,False
1.3571428571428572,0.9286428571428571,104.929870129870,3,H,True
1.3571428571428572,0.9286428571428571,13.9189983135963,3,S,True
1.3571428571428572,0.9286428571428571,0.00272727272727273,3,N,True
1.3571428571428572,0.9286428571428571,0.0274872480700957,3,C,True
1.3571428571428572,1.0,,0,H,False
1.3571428571428572,1.0,,0,S,False
1.3571428571428572,1.0,,0,N,False
1.3571428571428572,1.0,,0,C,False
1.3571428571428572,1.0,,1,H,False
1.3571428571428572,1.0,,1,S,False
1.3571428571428572,1.0,,1,N,False
1.3571428571428572,1.0,,1,C,False
1.3571428571428572,1.0,104.929870129870,2,H,False
1.3571428571428572,1.0,46.8448791914976,2,S,False
1.3571428571428572,1.0,0.00272727272727273,2,N,False
1.3571428571428572,1.0,0.00529785486001443,2,C,False
1.3571428571428572,1.0,104.929870129870,3,H,True
1.3571428571428572,1.0,12.5950165304853,3,S,True
1.3571428571428572,1.0,0.00272727272727273,3,N,True
1.3571428571428572,1.0,0.0283795052126571,3,C,True
1.3928571428571428,0.001,,0,H,False
1.3928571428571428,0.001,,0,S,False
1.3928571428571428,0.001,,0,N,False
1.3928571428571428,0.001,,0,C,False
1.3928571428571428,0.001,,1,H,False
1.3928571428571428,0.001,,1,S,False
1.3928571428571428,0.001,,1,N,False
1.3928571428571428,0.001,,1,C,False
1.3928571428571428,0.001,,2,H,False
1.3928571428571428,0.001,,2,S,False
1.3928571428571428,0.001,,2,N,False
1.3928571428571428,0.001,,2,C,False
1.3928571428571428,0.001,,3,H,False
1.3928571428571428,0.001,,3,S,False
1.3928571428571428,0.001,,3,N,False
1.3928571428571428,0.001,,3,C,False
1.3928571428571428,0.07235714285714286,,0,H,False
1.3928571428571428,0.07235714285714286,,0,S,False
1.3928571428571428,0.07235714285714286,,0,N,False
1.3928571428571428,0.07235714285714286,,0,C,False
1.3928571428571428,0.07235714285714286,,1,H,False
1.3928571428571428,0.07235714285714286,,1,S,False
1.3928571428571428,0.07235714285714286,,1,N,False
1.3928571428571428,0.07235714285714286,,1,C,False
1.3928571428571428,0.07235714285714286,,2,H,False
1.3928571428571428,0.07235714285714286,,2,S,False
1.3928571428571428,0.07235714285714286,,2,N,False
1.3928571428571428,0.07235714285714286,,2,C,False
1.3928571428571428,0.07235714285714286,,3,H,False
1.3928571428571428,0.07235714285714286,,3,S,False
1.3928571428571428,0.07235714285714286,,3,N,False
1.3928571428571428,0.07235714285714286,,3,C,False
1.3928571428571428,0.1437142857142857,,0,H,False
1.3928571428571428,0.1437142857142857,,0,S,False
1.3928571428571428,0.1437142857142857,,0,N,False
1.3928571428571428,0.1437142857142857,,0,C,False
1.3928571428571428,0.1437142857142857,,1,H,False
1.3928571428571428,0.1437142857142857,,1,S,False
1.3928571428571428,0.1437142857142857,,1,N,False
1.3928571428571428,0.1437142857142857,,1,C,False
1.3928571428571428,0.1437142857142857,,2,H,False
1.3928571428571428,0.1437142857142857,,2,S,False
1.3928571428571428,0.1437142857142857,,2,N,False
1.3928571428571428,0.1437142857142857,,2,C,False
1.3928571428571428,0.1437142857142857,,3,H,False
1.3928571428571428,0.1437142857142857,,3,S,False
1.3928571428571428,0.1437142857142857,,3,N,False
1.3928571428571428,0.1437142857142857,,3,C,False
1.3928571428571428,0.21507142857142858,,0,H,False
1.3928571428571428,0.21507142857142858,,0,S,False
1.3928571428571428,0.21507142857142858,,0,N,False
1.3928571428571428,0.21507142857142858,,0,C,False
1.3928571428571428,0.21507142857142858,,1,H,False
1.3928571428571428,0.21507142857142858,,1,S,False
1.3928571428571428,0.21507142857142858,,1,N,False
1.3928571428571428,0.21507142857142858,,1,C,False
1.3928571428571428,0.21507142857142858,,2,H,False
1.3928571428571428,0.21507142857142858,,2,S,False
1.3928571428571428,0.21507142857142858,,2,N,False
1.3928571428571428,0.21507142857142858,,2,C,False
1.3928571428571428,0.21507142857142858,,3,H,False
1.3928571428571428,0.21507142857142858,,3,S,False
1.3928571428571428,0.21507142857142858,,3,N,False
1.3928571428571428,0.21507142857142858,,3,C,False
1.3928571428571428,0.2864285714285714,,0,H,False
1.3928571428571428,0.2864285714285714,,0,S,False
1.3928571428571428,0.2864285714285714,,0,N,False
1.3928571428571428,0.2864285714285714,,0,C,False
1.3928571428571428,0.2864285714285714,,1,H,False
1.3928571428571428,0.2864285714285714,,1,S,False
1.3928571428571428,0.2864285714285714,,1,N,False
1.3928571428571428,0.2864285714285714,,1,C,False
1.3928571428571428,0.2864285714285714,,2,H,False
1.3928571428571428,0.2864285714285714,,2,S,False
1.3928571428571428,0.2864285714285714,,2,N,False
1.3928571428571428,0.2864285714285714,,2,C,False
1.3928571428571428,0.2864285714285714,,3,H,False
1.3928571428571428,0.2864285714285714,,3,S,False
1.3928571428571428,0.2864285714285714,,3,N,False
1.3928571428571428,0.2864285714285714,,3,C,False
1.3928571428571428,0.35778571428571426,,0,H,False
1.3928571428571428,0.35778571428571426,,0,S,False
1.3928571428571428,0.35778571428571426,,0,N,False
1.3928571428571428,0.35778571428571426,,0,C,False
1.3928571428571428,0.35778571428571426,,1,H,False
1.3928571428571428,0.35778571428571426,,1,S,False
1.3928571428571428,0.35778571428571426,,1,N,False
1.3928571428571428,0.35778571428571426,,1,C,False
1.3928571428571428,0.35778571428571426,,2,H,False
1.3928571428571428,0.35778571428571426,,2,S,False
1.3928571428571428,0.35778571428571426,,2,N,False
1.3928571428571428,0.35778571428571426,,2,C,False
1.3928571428571428,0.35778571428571426,,3,H,False
1.3928571428571428,0.35778571428571426,,3,S,False
1.3928571428571428,0.35778571428571426,,3,N,False
1.3928571428571428,0.35778571428571426,,3,C,False
1.3928571428571428,0.42914285714285716,,0,H,False
1.3928571428571428,0.42914285714285716,,0,S,False
1.3928571428571428,0.42914285714285716,,0,N,False
1.3928571428571428,0.42914285714285716,,0,C,False
1.3928571428571428,0.42914285714285716,,1,H,False
1.3928571428571428,0.42914285714285716,,1,S,False
1.3928571428571428,0.42914285714285716,,1,N,False
1.3928571428571428,0.42914285714285716,,1,C,False
1.3928571428571428,0.42914285714285716,,2,H,False
1.3928571428571428,0.42914285714285716,,2,S,False
1.3928571428571428,0.42914285714285716,,2,N,False
1.3928571428571428,0.42914285714285716,,2,C,False
1.3928571428571428,0.42914285714285716,,3,H,False
1.3928571428571428,0.42914285714285716,,3,S,False
1.3928571428571428,0.42914285714285716,,3,N,False
1.3928571428571428,0.42914285714285716,,3,C,False
1.3928571428571428,0.5005,,0,H,False
1.3928571428571428,0.5005,,0,S,False
1.3928571428571428,0.5005,,0,N,False
1.3928571428571428,0.5005,,0,C,False
1.3928571428571428,0.5005,,1,H,False
1.3928571428571428,0.5005,,1,S,False
1.3928571428571428,0.5005,,1,N,False
1.3928571428571428,0.5005,,1,C,False
1.3928571428571428,0.5005,,2,H,False
1.3928571428571428,0.5005,,2,S,False
1.3928571428571428,0.5005,,2,N,False
1.3928571428571428,0.5005,,2,C,False
1.3928571428571428,0.5005,,3,H,False
1.3928571428571428,0.5005,,3,S,False
1.3928571428571428,0.5005,,3,N,False
1.3928571428571428,0.5005,,3,C,False
1.3928571428571428,0.5718571428571428,,0,H,False
1.3928571428571428,0.5718571428571428,,0,S,False
1.3928571428571428,0.5718571428571428,,0,N,False
1.3928571428571428,0.5718571428571428,,0,C,False
1.3928571428571428,0.5718571428571428,,1,H,False
1.3928571428571428,0.5718571428571428,,1,S,False
1.3928571428571428,0.5718571428571428,,1,N,False
1.3928571428571428,0.5718571428571428,,1,C,False
1.3928571428571428,0.5718571428571428,,2,H,False
1.3928571428571428,0.5718571428571428,,2,S,False
1.3928571428571428,0.5718571428571428,,2,N,False
1.3928571428571428,0.5718571428571428,,2,C,False
1.3928571428571428,0.5718571428571428,,3,H,False
1.3928571428571428,0.5718571428571428,,3,S,False
1.3928571428571428,0.5718571428571428,,3,N,False
1.3928571428571428,0.5718571428571428,,3,C,False
1.3928571428571428,0.6432142857142857,,0,H,False
1.3928571428571428,0.6432142857142857,,0,S,False
1.3928571428571428,0.6432142857142857,,0,N,False
1.3928571428571428,0.6432142857142857,,0,C,False
1.3928571428571428,0.6432142857142857,,1,H,False
1.3928571428571428,0.6432142857142857,,1,S,False
1.3928571428571428,0.6432142857142857,,1,N,False
1.3928571428571428,0.6432142857142857,,1,C,False
1.3928571428571428,0.6432142857142857,,2,H,False
1.3928571428571428,0.6432142857142857,,2,S,False
1.3928571428571428,0.6432142857142857,,2,N,False
1.3928571428571428,0.6432142857142857,,2,C,False
1.3928571428571428,0.6432142857142857,,3,H,False
1.3928571428571428,0.6432142857142857,,3,S,False
1.3928571428571428,0.6432142857142857,,3,N,False
1.3928571428571428,0.6432142857142857,,3,C,False
1.3928571428571428,0.7145714285714285,,0,H,False
1.3928571428571428,0.7145714285714285,,0,S,False
1.3928571428571428,0.7145714285714285,,0,N,False
1.3928571428571428,0.7145714285714285,,0,C,False
1.3928571428571428,0.7145714285714285,,1,H,False
1.3928571428571428,0.7145714285714285,,1,S,False
1.3928571428571428,0.7145714285714285,,1,N,False
1.3928571428571428,0.7145714285714285,,1,C,False
1.3928571428571428,0.7145714285714285,104.929870129870,2,H,False
1.3928571428571428,0.7145714285714285,36.1269287107816,2,S,False
1.3928571428571428,0.7145714285714285,0.00272727272727273,2,N,False
1.3928571428571428,0.7145714285714285,0.0110805736162823,2,C,False
1.3928571428571428,0.7145714285714285,104.929870129870,3,H,True
1.3928571428571428,0.7145714285714285,23.2151555489813,3,S,True
1.3928571428571428,0.7145714285714285,0.00272727272727273,3,N,True
1.3928571428571428,0.7145714285714285,0.0199139101863912,3,C,True
1.3928571428571428,0.7859285714285714,,0,H,False
1.3928571428571428,0.7859285714285714,,0,S,False
1.3928571428571428,0.7859285714285714,,0,N,False
1.3928571428571428,0.7859285714285714,,0,C,False
1.3928571428571428,0.7859285714285714,,1,H,False
1.3928571428571428,0.7859285714285714,,1,S,False
1.3928571428571428,0.7859285714285714,,1,N,False
1.3928571428571428,0.7859285714285714,,1,C,False
1.3928571428571428,0.7859285714285714,104.929870129870,2,H,False
1.3928571428571428,0.7859285714285714,39.5573549591925,2,S,False
1.3928571428571428,0.7859285714285714,0.00272727272727273,2,N,False
1.3928571428571428,0.7859285714285714,0.00873371472622728,2,C,False
1.3928571428571428,0.7859285714285714,104.929870129870,3,H,True
1.3928571428571428,0.7859285714285714,19.0834334640689,3,S,True
1.3928571428571428,0.7859285714285714,0.00272727272727273,3,N,True
1.3928571428571428,0.7859285714285714,0.0227405468793407,3,C,True
1.3928571428571428,0.8572857142857143,,0,H,False
1.3928571428571428,0.8572857142857143,,0,S,False
1.3928571428571428,0.8572857142857143,,0,N,False
1.3928571428571428,0.8572857142857143,,0,C,False
1.3928571428571428,0.8572857142857143,,1,H,False
1.3928571428571428,0.8572857142857143,,1,S,False
1.3928571428571428,0.8572857142857143,,1,N,False
1.3928571428571428,0.8572857142857143,,1,C,False
1.3928571428571428,0.8572857142857143,104.929870129870,2,H,False
1.3928571428571428,0.8572857142857143,41.5485552866073,2,S,False
1.3928571428571428,0.8572857142857143,0.00272727272727273,2,N,False
1.3928571428571428,0.8572857142857143,0.00737147404478436,2,C,False
1.3928571428571428,0.8572857142857143,104.929870129870,3,H,True
1.3928571428571428,0.8572857142857143,16.5183528754299,3,S,True
1.3928571428571428,0.8572857142857143,0.00272727272727273,3,N,True
1.3928571428571428,0.8572857142857143,0.0244953964948788,3,C,True
1.3928571428571428,0.9286428571428571,,0,H,False
1.3928571428571428,0.9286428571428571,,0,S,False
1.3928571428571428,0.9286428571428571,,0,N,False
1.3928571428571428,0.9286428571428571,,0,C,False
1.3928571428571428,0.9286428571428571,,1,H,False
1.3928571428571428,0.9286428571428571,,1,S,False
1.3928571428571428,0.9286428571428571,,1,N,False
1.3928571428571428,0.9286428571428571,,1,C,False
1.3928571428571428,0.9286428571428571,104.929870129870,2,H,False
1.3928571428571428,0.9286428571428571,42.9347790042908,2,S,False
1.3928571428571428,0.9286428571428571,0.00272727272727273,2,N,False
1.3928571428571428,0.9286428571428571,0.00642311625485720,2,C,False
1.3928571428571428,0.9286428571428571,104.929870129870,3,H,True
1.3928571428571428,0.9286428571428571,14.6538318209909,3,S,True
1.3928571428571428,0.9286428571428571,0.00272727272727273,3,N,True
1.3928571428571428,0.9286428571428571,0.0257709720343129,3,C,True
1.3928571428571428,1.0,,0,H,False
1.3928571428571428,1.0,,0,S,False
1.3928571428571428,1.0,,0,N,False
1.3928571428571428,1.0,,0,C,False
1.3928571428571428,1.0,,1,H,False
1.3928571428571428,1.0,,1,S,False
1.3928571428571428,1.0,,1,N,False
1.3928571428571428,1.0,,1,C,False
1.3928571428571428,1.0,104.929870129870,2,H,False
1.3928571428571428,1.0,43.9771875613601,2,S,False
1.3928571428571428,1.0,0.00272727272727273,2,N,False
1.3928571428571428,1.0,0.00570997286914490,2,C,False
1.3928571428571428,1.0,104.929870129870,3,H,True
1.3928571428571428,1.0,13.2066648328096,3,S,True
1.3928571428571428,1.0,0.00272727272727273,3,N,True
1.3928571428571428,1.0,0.0267610229684150,3,C,True
1.4285714285714286,0.001,,0,H,False
1.4285714285714286,0.001,,0,S,False
1.4285714285714286,0.001,,0,N,False
1.4285714285714286,0.001,,0,C,False
1.4285714285714286,0.001,,1,H,False
1.4285714285714286,0.001,,1,S,False
1.4285714285714286,0.001,,1,N,False
1.4285714285714286,0.001,,1,C,False
1.4285714285714286,0.001,,2,H,False
1.4285714285714286,0.001,,2,S,False
1.4285714285714286,0.001,,2,N,False
1.4285714285714286,0.001,,2,C,False
1.4285714285714286,0.001,,3,H,False
1.4285714285714286,0.001,,3,S,False
1.4285714285714286,0.001,,3,N,False
1.4285714285714286,0.001,,3,C,False
1.4285714285714286,0.07235714285714286,,0,H,False
1.4285714285714286,0.07235714285714286,,0,S,False
1.4285714285714286,0.07235714285714286,,0,N,False
1.4285714285714286,0.07235714285714286,,0,C,False
1.4285714285714286,0.07235714285714286,,1,H,False
1.4285714285714286,0.07235714285714286,,1,S,False
1.4285714285714286,0.07235714285714286,,1,N,False
1.4285714285714286,0.07235714285714286,,1,C,False
1.4285714285714286,0.07235714285714286,,2,H,False
1.4285714285714286,0.07235714285714286,,2,S,False
1.4285714285714286,0.07235714285714286,,2,N,False
1.4285714285714286,0.07235714285714286,,2,C,False
1.4285714285714286,0.07235714285714286,,3,H,False
1.4285714285714286,0.07235714285714286,,3,S,False
1.4285714285714286,0.07235714285714286,,3,N,False
1.4285714285714286,0.07235714285714286,,3,C,False
1.4285714285714286,0.1437142857142857,,0,H,False
1.4285714285714286,0.1437142857142857,,0,S,False
1.4285714285714286,0.1437142857142857,,0,N,False
1.4285714285714286,0.1437142857142857,,0,C,False
1.4285714285714286,0.1437142857142857,,1,H,False
1.4285714285714286,0.1437142857142857,,1,S,False
1.4285714285714286,0.1437142857142857,,1,N,False
1.4285714285714286,0.1437142857142857,,1,C,False
1.4285714285714286,0.1437142857142857,,2,H,False
1.4285714285714286,0.1437142857142857,,2,S,False
1.4285714285714286,0.1437142857142857,,2,N,False
1.4285714285714286,0.1437142857142857,,2,C,False
1.4285714285714286,0.1437142857142857,,3,H,False
1.4285714285714286,0.1437142857142857,,3,S,False
1.4285714285714286,0.1437142857142857,,3,N,False
1.4285714285714286,0.1437142857142857,,3,C,False
1.4285714285714286,0.21507142857142858,,0,H,False
1.4285714285714286,0.21507142857142858,,0,S,False
1.4285714285714286,0.21507142857142858,,0,N,False
1.4285714285714286,0.21507142857142858,,0,C,False
1.4285714285714286,0.21507142857142858,,1,H,False
1.4285714285714286,0.21507142857142858,,1,S,False
1.4285714285714286,0.21507142857142858,,1,N,False
1.4285714285714286,0.21507142857142858,,1,C,False
1.4285714285714286,0.21507142857142858,,2,H,False
1.4285714285714286,0.21507142857142858,,2,S,False
1.4285714285714286,0.21507142857142858,,2,N,False
1.4285714285714286,0.21507142857142858,,2,C,False
1.4285714285714286,0.21507142857142858,,3,H,False
1.4285714285714286,0.21507142857142858,,3,S,False
1.4285714285714286,0.21507142857142858,,3,N,False
1.4285714285714286,0.21507142857142858,,3,C,False
1.4285714285714286,0.2864285714285714,,0,H,False
1.4285714285714286,0.2864285714285714,,0,S,False
1.4285714285714286,0.2864285714285714,,0,N,False
1.4285714285714286,0.2864285714285714,,0,C,False
1.4285714285714286,0.2864285714285714,,1,H,False
1.4285714285714286,0.2864285714285714,,1,S,False
1.4285714285714286,0.2864285714285714,,1,N,False
1.4285714285714286,0.2864285714285714,,1,C,False
1.4285714285714286,0.2864285714285714,,2,H,False
1.4285714285714286,0.2864285714285714,,2,S,False
1.4285714285714286,0.2864285714285714,,2,N,False
1.4285714285714286,0.2864285714285714,,2,C,False
1.4285714285714286,0.2864285714285714,,3,H,False
1.4285714285714286,0.2864285714285714,,3,S,False
1.4285714285714286,0.2864285714285714,,3,N,False
1.4285714285714286,0.2864285714285714,,3,C,False
1.4285714285714286,0.35778571428571426,,0,H,False
1.4285714285714286,0.35778571428571426,,0,S,False
1.4285714285714286,0.35778571428571426,,0,N,False
1.4285714285714286,0.35778571428571426,,0,C,False
1.4285714285714286,0.35778571428571426,,1,H,False
1.4285714285714286,0.35778571428571426,,1,S,False
1.4285714285714286,0.35778571428571426,,1,N,False
1.4285714285714286,0.35778571428571426,,1,C,False
1.4285714285714286,0.35778571428571426,,2,H,False
1.4285714285714286,0.35778571428571426,,2,S,False
1.4285714285714286,0.35778571428571426,,2,N,False
1.4285714285714286,0.35778571428571426,,2,C,False
1.4285714285714286,0.35778571428571426,,3,H,False
1.4285714285714286,0.35778571428571426,,3,S,False
1.4285714285714286,0.35778571428571426,,3,N,False
1.4285714285714286,0.35778571428571426,,3,C,False
1.4285714285714286,0.42914285714285716,,0,H,False
1.4285714285714286,0.42914285714285716,,0,S,False
1.4285714285714286,0.42914285714285716,,0,N,False
1.4285714285714286,0.42914285714285716,,0,C,False
1.4285714285714286,0.42914285714285716,,1,H,False
1.4285714285714286,0.42914285714285716,,1,S,False
1.4285714285714286,0.42914285714285716,,1,N,False
1.4285714285714286,0.42914285714285716,,1,C,False
1.4285714285714286,0.42914285714285716,,2,H,False
1.4285714285714286,0.42914285714285716,,2,S,False
1.4285714285714286,0.42914285714285716,,2,N,False
1.4285714285714286,0.42914285714285716,,2,C,False
1.4285714285714286,0.42914285714285716,,3,H,False
1.4285714285714286,0.42914285714285716,,3,S,False
1.4285714285714286,0.42914285714285716,,3,N,False
1.4285714285714286,0.42914285714285716,,3,C,False
1.4285714285714286,0.5005,,0,H,False
1.4285714285714286,0.5005,,0,S,False
1.4285714285714286,0.5005,,0,N,False
1.4285714285714286,0.5005,,0,C,False
1.4285714285714286,0.5005,,1,H,False
1.4285714285714286,0.5005,,1,S,False
1.4285714285714286,0.5005,,1,N,False
1.4285714285714286,0.5005,,1,C,False
1.4285714285714286,0.5005,,2,H,False
1.4285714285714286,0.5005,,2,S,False
1.4285714285714286,0.5005,,2,N,False
1.4285714285714286,0.5005,,2,C,False
1.4285714285714286,0.5005,,3,H,False
1.4285714285714286,0.5005,,3,S,False
1.4285714285714286,0.5005,,3,N,False
1.4285714285714286,0.5005,,3,C,False
1.4285714285714286,0.5718571428571428,,0,H,False
1.4285714285714286,0.5718571428571428,,0,S,False
1.4285714285714286,0.5718571428571428,,0,N,False
1.4285714285714286,0.5718571428571428,,0,C,False
1.4285714285714286,0.5718571428571428,,1,H,False
1.4285714285714286,0.5718571428571428,,1,S,False
1.4285714285714286,0.5718571428571428,,1,N,False
1.4285714285714286,0.5718571428571428,,1,C,False
1.4285714285714286,0.5718571428571428,,2,H,False
1.4285714285714286,0.5718571428571428,,2,S,False
1.4285714285714286,0.5718571428571428,,2,N,False
1.4285714285714286,0.5718571428571428,,2,C,False
1.4285714285714286,0.5718571428571428,,3,H,False
1.4285714285714286,0.5718571428571428,,3,S,False
1.4285714285714286,0.5718571428571428,,3,N,False
1.4285714285714286,0.5718571428571428,,3,C,False
1.4285714285714286,0.6432142857142857,,0,H,False
1.4285714285714286,0.6432142857142857,,0,S,False
1.4285714285714286,0.6432142857142857,,0,N,False
1.4285714285714286,0.6432142857142857,,0,C,False
1.4285714285714286,0.6432142857142857,,1,H,False
1.4285714285714286,0.6432142857142857,,1,S,False
1.4285714285714286,0.6432142857142857,,1,N,False
1.4285714285714286,0.6432142857142857,,1,C,False
1.4285714285714286,0.6432142857142857,,2,H,False
1.4285714285714286,0.6432142857142857,,2,S,False
1.4285714285714286,0.6432142857142857,,2,N,False
1.4285714285714286,0.6432142857142857,,2,C,False
1.4285714285714286,0.6432142857142857,,3,H,False
1.4285714285714286,0.6432142857142857,,3,S,False
1.4285714285714286,0.6432142857142857,,3,N,False
1.4285714285714286,0.6432142857142857,,3,C,False
1.4285714285714286,0.7145714285714285,,0,H,False
1.4285714285714286,0.7145714285714285,,0,S,False
1.4285714285714286,0.7145714285714285,,0,N,False
1.4285714285714286,0.7145714285714285,,0,C,False
1.4285714285714286,0.7145714285714285,,1,H,False
1.4285714285714286,0.7145714285714285,,1,S,False
1.4285714285714286,0.7145714285714285,,1,N,False
1.4285714285714286,0.7145714285714285,,1,C,False
1.4285714285714286,0.7145714285714285,,2,H,False
1.4285714285714286,0.7145714285714285,,2,S,False
1.4285714285714286,0.7145714285714285,,2,N,False
1.4285714285714286,0.7145714285714285,,2,C,False
1.4285714285714286,0.7145714285714285,,3,H,False
1.4285714285714286,0.7145714285714285,,3,S,False
1.4285714285714286,0.7145714285714285,,3,N,False
1.4285714285714286,0.7145714285714285,,3,C,False
1.4285714285714286,0.7859285714285714,,0,H,False
1.4285714285714286,0.7859285714285714,,0,S,False
1.4285714285714286,0.7859285714285714,,0,N,False
1.4285714285714286,0.7859285714285714,,0,C,False
1.4285714285714286,0.7859285714285714,,1,H,False
1.4285714285714286,0.7859285714285714,,1,S,False
1.4285714285714286,0.7859285714285714,,1,N,False
1.4285714285714286,0.7859285714285714,,1,C,False
1.4285714285714286,0.7859285714285714,104.929870129870,2,H,False
1.4285714285714286,0.7859285714285714,35.6574099784246,2,S,False
1.4285714285714286,0.7859285714285714,0.00272727272727273,2,N,False
1.4285714285714286,0.7859285714285714,0.00996626278210374,2,C,False
1.4285714285714286,0.7859285714285714,104.929870129870,3,H,True
1.4285714285714286,0.7859285714285714,20.8379836246058,3,S,True
1.4285714285714286,0.7859285714285714,0.00272727272727273,3,N,True
1.4285714285714286,0.7859285714285714,0.0202560026015160,3,C,True
1.4285714285714286,0.8572857142857143,,0,H,False
1.4285714285714286,0.8572857142857143,,0,S,False
1.4285714285714286,0.8572857142857143,,0,N,False
1.4285714285714286,0.8572857142857143,,0,C,False
1.4285714285714286,0.8572857142857143,,1,H,False
1.4285714285714286,0.8572857142857143,,1,S,False
1.4285714285714286,0.8572857142857143,,1,N,False
1.4285714285714286,0.8572857142857143,,1,C,False
1.4285714285714286,0.8572857142857143,104.929870129870,2,H,False
1.4285714285714286,0.8572857142857143,38.2444809089475,2,S,False
1.4285714285714286,0.8572857142857143,0.00272727272727273,2,N,False
1.4285714285714286,0.8572857142857143,0.00816995257859929,2,C,False
1.4285714285714286,0.8572857142857143,104.929870129870,3,H,True
1.4285714285714286,0.8572857142857143,17.6610430014891,3,S,True
1.4285714285714286,0.8572857142857143,0.00272727272727273,3,N,True
1.4285714285714286,0.8572857142857143,0.0224618836965806,3,C,True
1.4285714285714286,0.9286428571428571,,0,H,False
1.4285714285714286,0.9286428571428571,,0,S,False
1.4285714285714286,0.9286428571428571,,0,N,False
1.4285714285714286,0.9286428571428571,,0,C,False
1.4285714285714286,0.9286428571428571,,1,H,False
1.4285714285714286,0.9286428571428571,,1,S,False
1.4285714285714286,0.9286428571428571,,1,N,False
1.4285714285714286,0.9286428571428571,,1,C,False
1.4285714285714286,0.9286428571428571,104.929870129870,2,H,False
1.4285714285714286,0.9286428571428571,39.8955476259932,2,S,False
1.4285714285714286,0.9286428571428571,0.00272727272727273,2,N,False
1.4285714285714286,0.9286428571428571,0.00702354876125349,2,C,False
1.4285714285714286,0.9286428571428571,104.929870129870,3,H,True
1.4285714285714286,0.9286428571428571,15.5184756466700,3,S,True
1.4285714285714286,0.9286428571428571,0.00272727272727273,3,N,True
1.4285714285714286,0.9286428571428571,0.0239495567076869,3,C,True
1.4285714285714286,1.0,,0,H,False
1.4285714285714286,1.0,,0,S,False
1.4285714285714286,1.0,,0,N,False
1.4285714285714286,1.0,,0,C,False
1.4285714285714286,1.0,,1,H,False
1.4285714285714286,1.0,,1,S,False
1.4285714285714286,1.0,,1,N,False
1.4285714285714286,1.0,,1,C,False
1.4285714285714286,1.0,104.929870129870,2,H,False
1.4285714285714286,1.0,41.0907040583667,2,S,False
1.4285714285714286,1.0,0.00272727272727273,2,N,False
1.4285714285714286,1.0,0.00619370228548553,2,C,False
1.4285714285714286,1.0,104.929870129870,3,H,True
1.4285714285714286,1.0,13.9074748380233,3,S,True
1.4285714285714286,1.0,0.00272727272727273,3,N,True
1.4285714285714286,1.0,0.0250681411099479,3,C,True
1.4642857142857142,0.001,,0,H,False
1.4642857142857142,0.001,,0,S,False
1.4642857142857142,0.001,,0,N,False
1.4642857142857142,0.001,,0,C,False
1.4642857142857142,0.001,,1,H,False
1.4642857142857142,0.001,,1,S,False
1.4642857142857142,0.001,,1,N,False
1.4642857142857142,0.001,,1,C,False
1.4642857142857142,0.001,,2,H,False
1.4642857142857142,0.001,,2,S,False
1.4642857142857142,0.001,,2,N,False
1.4642857142857142,0.001,,2,C,False
1.4642857142857142,0.001,,3,H,False
1.4642857142857142,0.001,,3,S,False
1.4642857142857142,0.001,,3,N,False
1.4642857142857142,0.001,,3,C,False
1.4642857142857142,0.07235714285714286,,0,H,False
1.4642857142857142,0.07235714285714286,,0,S,False
1.4642857142857142,0.07235714285714286,,0,N,False
1.4642857142857142,0.07235714285714286,,0,C,False
1.4642857142857142,0.07235714285714286,,1,H,False
1.4642857142857142,0.07235714285714286,,1,S,False
1.4642857142857142,0.07235714285714286,,1,N,False
1.4642857142857142,0.07235714285714286,,1,C,False
1.4642857142857142,0.07235714285714286,,2,H,False
1.4642857142857142,0.07235714285714286,,2,S,False
1.4642857142857142,0.07235714285714286,,2,N,False
1.4642857142857142,0.07235714285714286,,2,C,False
1.4642857142857142,0.07235714285714286,,3,H,False
1.4642857142857142,0.07235714285714286,,3,S,False
1.4642857142857142,0.07235714285714286,,3,N,False
1.4642857142857142,0.07235714285714286,,3,C,False
1.4642857142857142,0.1437142857142857,,0,H,False
1.4642857142857142,0.1437142857142857,,0,S,False
1.4642857142857142,0.1437142857142857,,0,N,False
1.4642857142857142,0.1437142857142857,,0,C,False
