para_name,para_value,fp_num,stable,var_name,var_value
C_I,0.0,0,False,S,0.0
C_I,0.0,1,True,S,16.3636363636364
C_I,0.005172413793103448,0,False,S,0.0
C_I,0.005172413793103448,1,True,S,17.8414688759516
C_I,0.010344827586206896,0,False,S,0.0
C_I,0.010344827586206896,1,True,S,19.3193013882669
C_I,0.015517241379310345,0,False,S,0.0
C_I,0.015517241379310345,1,True,S,20.7971339005822
C_I,0.020689655172413793,0,False,S,0.0
C_I,0.020689655172413793,1,True,S,22.2749664128974
C_I,0.02586206896551724,0,False,S,0.0
C_I,0.02586206896551724,1,True,S,23.7527989252127
C_I,0.03103448275862069,0,False,S,0.0
C_I,0.03103448275862069,1,True,S,25.2306314375280
C_I,0.03620689655172414,0,False,S,0.0
C_I,0.03620689655172414,1,True,S,26.7084639498433
C_I,0.041379310344827586,0,False,S,0.0
C_I,0.041379310344827586,1,True,S,28.1862964621585
C_I,0.04655172413793103,0,False,S,0.0
C_I,0.04655172413793103,1,True,S,29.6641289744738
C_I,0.05172413793103448,0,False,S,0.0
C_I,0.05172413793103448,1,True,S,31.1419614867891
C_I,0.056896551724137934,0,False,S,0.0
C_I,0.056896551724137934,1,True,S,32.6197939991044
C_I,0.06206896551724138,0,False,S,0.0
C_I,0.06206896551724138,1,True,S,34.0976265114196
C_I,0.06724137931034482,0,False,S,0.0
C_I,0.06724137931034482,1,True,S,35.5754590237349
C_I,0.07241379310344828,0,False,S,0.0
C_I,0.07241379310344828,1,True,S,37.0532915360501
C_I,0.07758620689655173,0,False,S,0.0
C_I,0.07758620689655173,1,True,S,38.5311240483654
C_I,0.07758620689655173,2,False,S,37.6582083091676
C_I,0.07758620689655173,3,True,S,31.2873797667634
C_I,0.08275862068965517,0,False,S,0.0
C_I,0.08275862068965517,1,True,S,40.0089565606807
C_I,0.08275862068965517,2,False,S,54.2260374723741
C_I,0.08275862068965517,3,True,S,23.7652290630284
C_I,0.08793103448275862,0,False,S,0.0
C_I,0.08793103448275862,1,True,S,41.4867890729960
C_I,0.08793103448275862,2,False,S,65.7602284935882
C_I,0.08793103448275862,3,True,S,21.2767165012858
C_I,0.09310344827586206,0,False,S,0.0
C_I,0.09310344827586206,1,True,S,42.9646215853112
C_I,0.09310344827586206,2,False,S,76.2961937255640
C_I,0.09310344827586206,3,True,S,19.7864297287815
C_I,0.09827586206896552,0,False,S,0.0
C_I,0.09827586206896552,1,True,S,44.4424540976265
C_I,0.09827586206896552,2,False,S,86.3708537403773
C_I,0.09827586206896552,3,True,S,18.7574481734400
C_I,0.10344827586206896,0,False,S,0.0
C_I,0.10344827586206896,1,True,S,45.9202866099418
C_I,0.10344827586206896,2,False,S,96.1812365514565
C_I,0.10344827586206896,3,True,S,17.9927438218323
C_I,0.10862068965517241,0,False,S,0.0
C_I,0.10862068965517241,1,True,S,47.3981191222571
C_I,0.10862068965517241,2,False,S,105.822261988809
C_I,0.10862068965517241,3,True,S,17.3973968439517
C_I,0.11379310344827587,0,False,S,0.0
C_I,0.11379310344827587,1,True,S,48.8759516345723
C_I,0.11379310344827587,2,False,S,115.346797090156
C_I,0.11379310344827587,3,True,S,16.9185402020754
C_I,0.11896551724137931,0,False,S,0.0
C_I,0.11896551724137931,1,True,S,50.3537841468876
C_I,0.11896551724137931,2,False,S,124.787142179995
C_I,0.11896551724137931,3,True,S,16.5238735717078
C_I,0.12413793103448276,0,False,S,0.0
C_I,0.12413793103448276,1,True,S,51.8316166592029
C_I,0.12413793103448276,2,False,S,134.164357105966
C_I,0.12413793103448276,3,True,S,16.1923371052094
C_I,0.12931034482758622,0,False,S,0.0
C_I,0.12931034482758622,1,True,S,53.3094491715181
C_I,0.12931034482758622,2,False,S,143.492855607164
C_I,0.12931034482758622,3,True,S,15.9095170634825
C_I,0.13448275862068965,0,False,S,0.0
C_I,0.13448275862068965,1,True,S,54.7872816838334
C_I,0.13448275862068965,2,False,S,152.782882838260
C_I,0.13448275862068965,3,True,S,15.6651682918577
C_I,0.1396551724137931,0,False,S,0.0
C_I,0.1396551724137931,1,True,S,56.2651141961489
C_I,0.1396551724137931,2,False,S,162.041945817485
C_I,0.1396551724137931,3,True,S,15.4517837721058
C_I,0.14482758620689656,0,False,S,0.0
C_I,0.14482758620689656,1,True,S,57.7429467084638
C_I,0.14482758620689656,2,False,S,171.275684840323
C_I,0.14482758620689656,3,True,S,15.2637232087369
C_I,0.15,0,False,S,0.0
C_I,0.15,1,True,S,59.2207792207792
C_I,0.15,2,False,S,180.488427875821
C_I,0.15,3,True,S,15.0966586327118
d_N,0.017241379310344827,0,False,S,0.0
d_N,0.017241379310344827,1,True,S,42.0779220779221
d_N,0.034482758620689655,0,False,S,0.0
d_N,0.034482758620689655,1,True,S,42.0779220779221
d_N,0.05172413793103448,0,False,S,0.0
d_N,0.05172413793103448,1,True,S,42.0779220779221
d_N,0.06896551724137931,0,False,S,0.0
d_N,0.06896551724137931,1,True,S,42.0779220779221
d_N,0.08620689655172414,0,False,S,0.0
d_N,0.08620689655172414,1,True,S,42.0779220779221
d_N,0.10344827586206896,0,False,S,0.0
d_N,0.10344827586206896,1,True,S,42.0779220779221
d_N,0.12068965517241378,0,False,S,0.0
d_N,0.12068965517241378,1,True,S,42.0779220779221
d_N,0.13793103448275862,0,False,S,0.0
d_N,0.13793103448275862,1,True,S,42.0779220779221
d_N,0.15517241379310345,0,False,S,0.0
d_N,0.15517241379310345,1,True,S,42.0779220779221
d_N,0.1724137931034483,0,False,S,0.0
d_N,0.1724137931034483,1,True,S,42.0779220779221
d_N,0.1896551724137931,0,False,S,0.0
d_N,0.1896551724137931,1,True,S,42.0779220779221
d_N,0.20689655172413793,0,False,S,0.0
d_N,0.20689655172413793,1,True,S,42.0779220779221
d_N,0.20689655172413793,2,False,S,44.5727344312758
d_N,0.20689655172413793,3,True,S,35.5053148793256
d_N,0.22413793103448276,0,False,S,0.0
d_N,0.22413793103448276,1,True,S,42.0779220779221
d_N,0.22413793103448276,2,False,S,47.8103444753105
d_N,0.22413793103448276,3,True,S,32.9681772402653
d_N,0.24137931034482757,0,False,S,0.0
d_N,0.24137931034482757,1,True,S,42.0779220779221
d_N,0.24137931034482757,2,False,S,50.2053959121842
d_N,0.24137931034482757,3,True,S,31.2638124450093
d_N,0.25862068965517243,0,False,S,0.0
d_N,0.25862068965517243,1,True,S,42.0779220779221
d_N,0.25862068965517243,2,False,S,52.2289205602688
d_N,0.25862068965517243,3,True,S,29.9211886751857
d_N,0.27586206896551724,0,False,S,0.0
d_N,0.27586206896551724,1,True,S,42.0779220779221
d_N,0.27586206896551724,2,False,S,54.0278669538770
d_N,0.27586206896551724,3,True,S,28.7933573964820
d_N,0.29310344827586204,0,False,S,0.0
d_N,0.29310344827586204,1,True,S,42.0779220779221
d_N,0.29310344827586204,2,False,S,55.6710798202075
d_N,0.29310344827586204,3,True,S,27.8114738816993
d_N,0.3103448275862069,0,False,S,0.0
d_N,0.3103448275862069,1,True,S,42.0779220779221
d_N,0.3103448275862069,2,False,S,57.1973536221727
d_N,0.3103448275862069,3,True,S,26.9367436679252
d_N,0.3275862068965517,0,False,S,0.0
d_N,0.3275862068965517,1,True,S,42.0779220779221
d_N,0.3275862068965517,2,False,S,58.6310795338280
d_N,0.3275862068965517,3,True,S,26.1447755811046
d_N,0.3448275862068966,0,False,S,0.0
d_N,0.3448275862068966,1,True,S,42.0779220779221
d_N,0.3448275862068966,2,False,S,59.9887591461472
d_N,0.3448275862068966,3,True,S,25.4190680302633
d_N,0.3620689655172414,0,False,S,0.0
d_N,0.3620689655172414,1,True,S,42.0779220779221
d_N,0.3620689655172414,2,False,S,61.2821608638623
d_N,0.3620689655172414,3,True,S,24.7478526106694
d_N,0.3793103448275862,0,False,S,0.0
d_N,0.3793103448275862,1,True,S,42.0779220779221
d_N,0.3793103448275862,2,False,S,62.5200186432701
d_N,0.3793103448275862,3,True,S,24.1223953660262
d_N,0.39655172413793105,0,False,S,0.0
d_N,0.39655172413793105,1,True,S,42.0779220779221
d_N,0.39655172413793105,2,False,S,63.7090198234044
d_N,0.39655172413793105,3,True,S,23.5360089572999
d_N,0.41379310344827586,0,False,S,0.0
d_N,0.41379310344827586,1,True,S,42.0779220779221
d_N,0.41379310344827586,2,False,S,64.8544149019509
d_N,0.41379310344827586,3,True,S,22.9834428868047
d_N,0.43103448275862066,0,False,S,0.0
d_N,0.43103448275862066,1,True,S,42.0779220779221
d_N,0.43103448275862066,2,False,S,65.9604122784543
d_N,0.43103448275862066,3,True,S,22.4604887549960
d_N,0.4482758620689655,0,False,S,0.0
d_N,0.4482758620689655,1,True,S,42.0779220779221
d_N,0.4482758620689655,2,False,S,67.0304439147043
d_N,0.4482758620689655,3,True,S,21.9637146000840
d_N,0.46551724137931033,0,False,S,0.0
d_N,0.46551724137931033,1,True,S,42.0779220779221
d_N,0.46551724137931033,2,False,S,68.0673500002651
d_N,0.46551724137931033,3,True,S,21.4902802325046
d_N,0.48275862068965514,0,False,S,0.0
d_N,0.48275862068965514,1,True,S,42.0779220779221
d_N,0.48275862068965514,2,False,S,69.0735108788200
d_N,0.48275862068965514,3,True,S,21.0378053085745
d_N,0.5,0,False,S,0.0
d_N,0.5,1,True,S,42.0779220779221
d_N,0.5,2,False,S,70.0509435356206
d_N,0.5,3,True,S,20.6042728430420
N_I,0.0,0,False,S,0.0
N_I,0.0,1,True,S,42.0779220779221
N_I,0.0,2,False,S,70.9916779146289
N_I,0.0,3,True,S,20.1921795502203
N_I,6.896551724137931e-05,0,False,S,0.0
N_I,6.896551724137931e-05,1,True,S,42.0779220779221
N_I,6.896551724137931e-05,2,False,S,70.2731203085211
N_I,6.896551724137931e-05,3,True,S,20.5065064526704
N_I,0.00013793103448275863,0,False,S,0.0
N_I,0.00013793103448275863,1,True,S,42.0779220779221
N_I,0.00013793103448275863,2,False,S,69.5392470464121
N_I,0.00013793103448275863,3,True,S,20.8305211339122
N_I,0.00020689655172413793,0,False,S,0.0
N_I,0.00020689655172413793,1,True,S,42.0779220779221
N_I,0.00020689655172413793,2,False,S,68.7893453938317
N_I,0.00020689655172413793,3,True,S,21.1649363284162
N_I,0.00027586206896551725,0,False,S,0.0
N_I,0.00027586206896551725,1,True,S,42.0779220779221
N_I,0.00027586206896551725,2,False,S,68.0226157581329
N_I,0.00027586206896551725,3,True,S,21.5105516288291
N_I,0.0003448275862068966,0,False,S,0.0
N_I,0.0003448275862068966,1,True,S,42.0779220779221
N_I,0.0003448275862068966,2,False,S,67.2381564951496
N_I,0.0003448275862068966,3,True,S,21.8682686793173
N_I,0.00041379310344827585,0,False,S,0.0
N_I,0.00041379310344827585,1,True,S,42.0779220779221
N_I,0.00041379310344827585,2,False,S,66.4349451439552
N_I,0.00041379310344827585,3,True,S,22.2391099408073
N_I,0.0004827586206896552,0,False,S,0.0
N_I,0.0004827586206896552,1,True,S,42.0779220779221
N_I,0.0004827586206896552,2,False,S,65.6118150090856
N_I,0.0004827586206896552,3,True,S,22.6242421087632
N_I,0.0005517241379310345,0,False,S,0.0
N_I,0.0005517241379310345,1,True,S,42.0779220779221
N_I,0.0005517241379310345,2,False,S,64.7674256009760
N_I,0.0005517241379310345,3,True,S,23.0250056727496
N_I,0.0006206896551724138,0,False,S,0.0
N_I,0.0006206896551724138,1,True,S,42.0779220779221
N_I,0.0006206896551724138,2,False,S,63.9002248474761
N_I,0.0006206896551724138,3,True,S,23.4429527049171
N_I,0.0006896551724137932,0,False,S,0.0
N_I,0.0006896551724137932,1,True,S,42.0779220779221
N_I,0.0006896551724137932,2,False,S,63.0084000962186
N_I,0.0006896551724137932,3,True,S,23.8798958576329
N_I,0.0007586206896551725,0,False,S,0.0
N_I,0.0007586206896551725,1,True,S,42.0779220779221
N_I,0.0007586206896551725,2,False,S,62.0898135624366
N_I,0.0007586206896551725,3,True,S,24.3379729156638
N_I,0.0008275862068965517,0,False,S,0.0
N_I,0.0008275862068965517,1,True,S,42.0779220779221
N_I,0.0008275862068965517,2,False,S,61.1419157351555
N_I,0.0008275862068965517,3,True,S,24.8197333899845
N_I,0.000896551724137931,0,False,S,0.0
N_I,0.000896551724137931,1,True,S,42.0779220779221
N_I,0.000896551724137931,2,False,S,60.1616267946023
N_I,0.000896551724137931,3,True,S,25.3282571003681
N_I,0.0009655172413793104,0,False,S,0.0
N_I,0.0009655172413793104,1,True,S,42.0779220779221
N_I,0.0009655172413793104,2,False,S,59.1451703123605
N_I,0.0009655172413793104,3,True,S,25.8673204752309
N_I,0.0010344827586206897,0,False,S,0.0
N_I,0.0010344827586206897,1,True,S,42.0779220779221
N_I,0.0010344827586206897,2,False,S,58.0878334631923
N_I,0.0010344827586206897,3,True,S,26.4416363398107
N_I,0.001103448275862069,0,False,S,0.0
N_I,0.001103448275862069,1,True,S,42.0779220779221
N_I,0.001103448275862069,2,False,S,56.9836097209804
N_I,0.001103448275862069,3,True,S,27.0572112202248
N_I,0.0011724137931034483,0,False,S,0.0
N_I,0.0011724137931034483,1,True,S,42.0779220779221
N_I,0.0011724137931034483,2,False,S,55.8246449813221
N_I,0.0011724137931034483,3,True,S,27.7218992208761
N_I,0.0012413793103448277,0,False,S,0.0
N_I,0.0012413793103448277,1,True,S,42.0779220779221
N_I,0.0012413793103448277,2,False,S,54.6003363027185
N_I,0.0012413793103448277,3,True,S,28.4463032832633
N_I,0.001310344827586207,0,False,S,0.0
N_I,0.001310344827586207,1,True,S,42.0779220779221
N_I,0.001310344827586207,2,False,S,53.2957731215534
N_I,0.001310344827586207,3,True,S,29.2453339710028
N_I,0.0013793103448275863,0,False,S,0.0
N_I,0.0013793103448275863,1,True,S,42.0779220779221
N_I,0.0013793103448275863,2,False,S,51.8888185162927
N_I,0.0013793103448275863,3,True,S,30.1411282056284
N_I,0.0014482758620689656,0,False,S,0.0
N_I,0.0014482758620689656,1,True,S,42.0779220779221
N_I,0.0014482758620689656,2,False,S,50.3440202221460
N_I,0.0014482758620689656,3,True,S,31.1691382519308
N_I,0.001517241379310345,0,False,S,0.0
N_I,0.001517241379310345,1,True,S,42.0779220779221
N_I,0.001517241379310345,2,False,S,48.5977395177598
N_I,0.001517241379310345,3,True,S,32.3930028312633
N_I,0.0015862068965517243,0,False,S,0.0
N_I,0.0015862068965517243,1,True,S,42.0779220779221
N_I,0.0015862068965517243,2,False,S,46.5111209581118
N_I,0.0015862068965517243,3,True,S,33.9515773886482
N_I,0.0016551724137931034,0,False,S,0.0
N_I,0.0016551724137931034,1,True,S,42.0779220779221
N_I,0.0016551724137931034,2,False,S,43.6097225001946
N_I,0.0016551724137931034,3,True,S,36.3193039670931
N_I,0.0017241379310344827,0,False,S,0.0
N_I,0.0017241379310344827,1,True,S,42.0779220779221
N_I,0.001793103448275862,0,False,S,0.0
N_I,0.001793103448275862,1,True,S,42.0779220779221
N_I,0.0018620689655172414,0,False,S,0.0
N_I,0.0018620689655172414,1,True,S,42.0779220779221
N_I,0.0019310344827586207,0,False,S,0.0
N_I,0.0019310344827586207,1,True,S,42.0779220779221
N_I,0.002,0,False,S,0.0
N_I,0.002,1,True,S,42.0779220779221
m_H,0.01,0,False,S,0.0
m_H,0.01,1,True,S,153.246753246753
m_H,0.01,2,False,S,147.663495176656
m_H,0.01,3,True,S,3.40588885253817
m_H,0.011379310344827587,0,False,S,0.0
m_H,0.011379310344827587,1,True,S,148.515218431984
m_H,0.011379310344827587,2,False,S,142.621426358814
m_H,0.011379310344827587,3,True,S,4.28146334965330
m_H,0.012758620689655173,0,False,S,0.0
m_H,0.012758620689655173,1,True,S,143.348827153821
m_H,0.012758620689655173,2,False,S,137.560613094173
m_H,0.012758620689655173,3,True,S,5.17578229356800
m_H,0.01413793103448276,0,False,S,0.0
m_H,0.01413793103448276,1,True,S,137.747579412264
m_H,0.01413793103448276,2,False,S,132.478405820726
m_H,0.01413793103448276,3,True,S,6.09149524628909
m_H,0.015517241379310345,0,False,S,0.0
m_H,0.015517241379310345,1,True,S,131.711475207314
m_H,0.015517241379310345,2,False,S,127.371605692979
m_H,0.015517241379310345,3,True,S,7.03180105331050
m_H,0.016896551724137933,0,False,S,0.0
m_H,0.016896551724137933,1,True,S,125.240514538969
m_H,0.016896551724137933,2,False,S,122.236307351005
m_H,0.016896551724137933,3,True,S,8.00060507455780
m_H,0.018275862068965518,0,False,S,0.0
m_H,0.018275862068965518,1,True,S,118.334697407230
m_H,0.018275862068965518,2,False,S,117.067681803046
m_H,0.018275862068965518,3,True,S,9.00273630178987
m_H,0.019655172413793102,0,False,S,0.0
m_H,0.019655172413793102,1,True,S,110.994023812098
m_H,0.019655172413793102,2,False,S,111.859669794452
m_H,0.019655172413793102,3,True,S,10.0442539896583
m_H,0.02103448275862069,0,False,S,0.0
m_H,0.02103448275862069,1,True,S,103.218493753571
m_H,0.02103448275862069,2,False,S,106.604537293300
m_H,0.02103448275862069,3,True,S,11.1328921700838
m_H,0.02241379310344828,0,False,S,0.0
m_H,0.02241379310344828,1,True,S,95.0081072316504
m_H,0.02241379310344828,2,False,S,101.292210957249
m_H,0.02241379310344828,3,True,S,12.2787241854086
m_H,0.023793103448275864,0,False,S,0.0
m_H,0.023793103448275864,1,True,S,86.3628642463360
m_H,0.023793103448275864,2,False,S,95.9092474504907
m_H,0.023793103448275864,3,True,S,13.4951933714400
m_H,0.02517241379310345,0,False,S,0.0
m_H,0.02517241379310345,1,True,S,77.2827647976280
m_H,0.02517241379310345,2,False,S,90.4371615662983
m_H,0.02517241379310345,3,True,S,14.8007849349062
m_H,0.026551724137931033,0,False,S,0.0
m_H,0.026551724137931033,1,True,S,67.7678088855259
m_H,0.026551724137931033,2,False,S,84.8495582422440
m_H,0.026551724137931033,3,True,S,16.2218939382344
m_H,0.027931034482758625,0,False,S,0.0
m_H,0.027931034482758625,1,True,S,57.8179965100298
m_H,0.027931034482758625,2,False,S,79.1068457616944
m_H,0.027931034482758625,3,True,S,17.7981120980577
m_H,0.02931034482758621,0,False,S,0.0
m_H,0.02931034482758621,1,True,S,47.4333276711398
m_H,0.02931034482758621,2,False,S,73.1455039931186
m_H,0.02931034482758621,3,True,S,19.5929595459072
m_H,0.030689655172413795,0,False,S,0.0
m_H,0.030689655172413795,1,True,S,36.6138023688559
m_H,0.030689655172413795,2,False,S,66.8531005514855
m_H,0.030689655172413795,3,True,S,21.7188686668140
m_H,0.03206896551724138,0,False,S,0.0
m_H,0.03206896551724138,1,True,S,25.3594206031780
m_H,0.03206896551724138,2,False,S,59.9962224684851
m_H,0.03206896551724138,3,True,S,24.4092524290881
m_H,0.033448275862068964,0,False,S,0.0
m_H,0.033448275862068964,1,True,S,13.6701823741063
m_H,0.033448275862068964,2,False,S,51.9079980721459
m_H,0.033448275862068964,3,True,S,28.3309825047012
m_H,0.034827586206896556,0,False,S,0.0
m_H,0.034827586206896556,1,True,S,1.54608768164058
m_S,0.03,0,False,S,0.0
m_S,0.03,1,True,S,42.0779220779221
m_S,0.03,2,False,S,70.0509435356206
m_S,0.03,3,True,S,20.6042728430420
m_S,0.03586206896551724,0,False,S,0.0
m_S,0.03586206896551724,1,True,S,35.0510962467484
m_S,0.03586206896551724,2,False,S,60.5311374815728
m_S,0.03586206896551724,3,True,S,19.4796906765546
m_S,0.04172413793103448,0,False,S,0.0
m_S,0.04172413793103448,1,True,S,29.9915557049813
m_S,0.04172413793103448,2,False,S,53.7199651461476
m_S,0.04172413793103448,3,True,S,18.2339726318315
m_S,0.04758620689655173,0,False,S,0.0
m_S,0.04758620689655173,1,True,S,26.1717121483065
m_S,0.04758620689655173,2,False,S,48.5879415459388
m_S,0.04758620689655173,3,True,S,16.8807381197627
m_S,0.05344827586206896,0,False,S,0.0
m_S,0.05344827586206896,1,True,S,23.1831190880427
m_S,0.05344827586206896,2,False,S,44.5391432642996
m_S,0.05344827586206896,3,True,S,15.4383170191579
m_S,0.05931034482758621,0,False,S,0.0
m_S,0.05931034482758621,1,True,S,20.7787483553916
m_S,0.05931034482758621,2,False,S,41.1962300950686
m_S,0.05931034482758621,3,True,S,13.9272711785063
m_S,0.06517241379310346,0,False,S,0.0
m_S,0.06517241379310346,1,True,S,18.8003858259722
m_S,0.06517241379310346,2,False,S,38.3024873848687
m_S,0.06517241379310346,3,True,S,12.3681870186681
m_S,0.07103448275862069,0,False,S,0.0
m_S,0.07103448275862069,1,True,S,17.1419752591536
m_S,0.07103448275862069,2,False,S,35.6723508543508
m_S,0.07103448275862069,3,True,S,10.7805387793916
m_S,0.07689655172413792,0,False,S,0.0
m_S,0.07689655172413792,1,True,S,15.7297268325800
m_S,0.07689655172413792,2,False,S,33.1637630328535
m_S,0.07689655172413792,3,True,S,9.18286185956057
m_S,0.08275862068965517,0,False,S,0.0
m_S,0.08275862068965517,1,True,S,14.5106774668630
m_S,0.08275862068965517,2,False,S,30.6611171344745
m_S,0.08275862068965517,3,True,S,7.59405931248794
m_S,0.08862068965517242,0,False,S,0.0
m_S,0.08862068965517242,1,True,S,13.4457889710808
m_S,0.08862068965517242,2,False,S,28.0637197413716
m_S,0.08862068965517242,3,True,S,6.03556880128328
m_S,0.09448275862068965,0,False,S,0.0
m_S,0.09448275862068965,1,True,S,12.5056125999690
m_S,0.09448275862068965,2,False,S,25.2772768203287
m_S,0.09448275862068965,3,True,S,4.53424957676599
m_S,0.1003448275862069,0,False,S,0.0
m_S,0.1003448275862069,1,True,S,11.6674697813944
m_S,0.1003448275862069,2,False,S,22.2070050123457
m_S,0.1003448275862069,3,True,S,3.12606584335586
m_S,0.10620689655172413,0,False,S,0.0
m_S,0.10620689655172413,1,True,S,10.9135622856075
m_S,0.10620689655172413,2,False,S,18.7514493121317
m_S,0.10620689655172413,3,True,S,1.86087312276608
m_S,0.11206896551724138,0,False,S,0.0
m_S,0.11206896551724138,1,True,S,10.2296703296703
m_S,0.11206896551724138,2,False,S,14.7962907497525
m_S,0.11206896551724138,3,True,S,0.808862070760270
m_S,0.11793103448275861,0,False,S,0.0
m_S,0.11793103448275861,1,True,S,9.60423251339834
m_S,0.11793103448275861,2,False,S,10.2074809916477
m_S,0.11793103448275861,3,True,S,0.0695282321659712
m_S,0.12379310344827586,0,True,S,0.0
m_S,0.1296551724137931,0,True,S,0.0
m_S,0.13551724137931034,0,True,S,0.0
m_S,0.1413793103448276,0,True,S,0.0
m_S,0.1472413793103448,0,True,S,0.0
m_S,0.1531034482758621,0,True,S,0.0
m_S,0.1589655172413793,0,True,S,0.0
m_S,0.16482758620689655,0,True,S,0.0
m_S,0.1706896551724138,0,True,S,0.0
m_S,0.17655172413793105,0,True,S,0.0
m_S,0.18241379310344827,0,True,S,0.0
m_S,0.18827586206896552,0,True,S,0.0
m_S,0.19413793103448276,0,True,S,0.0
m_S,0.2,0,True,S,0.0
K_C,0.0001,0,False,S,0.0
K_C,0.0001,1,True,S,42.8532467532468
K_C,0.0001,2,False,S,83.1545089863600
K_C,0.0001,3,True,S,12.2463992459036
K_C,0.00216551724137931,0,False,S,0.0
K_C,0.00216551724137931,1,True,S,42.7727720555307
K_C,0.00216551724137931,2,False,S,81.9424395821027
K_C,0.00216551724137931,3,True,S,12.9658903413224
K_C,0.00423103448275862,0,False,S,0.0
K_C,0.00423103448275862,1,True,S,42.6922973578146
K_C,0.00423103448275862,2,False,S,80.7043455098890
K_C,0.00423103448275862,3,True,S,13.7114061046976
K_C,0.00629655172413793,0,False,S,0.0
K_C,0.00629655172413793,1,True,S,42.6118226600985
K_C,0.00629655172413793,2,False,S,79.4378425250885
K_C,0.00629655172413793,3,True,S,14.4853307806596
K_C,0.00836206896551724,0,False,S,0.0
K_C,0.00836206896551724,1,True,S,42.5313479623824
K_C,0.00836206896551724,2,False,S,78.1401638484228
K_C,0.00836206896551724,3,True,S,15.2904311484868
K_C,0.01042758620689655,0,False,S,0.0
K_C,0.01042758620689655,1,True,S,42.4508732646664
K_C,0.01042758620689655,2,False,S,76.8080685048962
K_C,0.01042758620689655,3,True,S,16.1299481831749
K_C,0.01249310344827586,0,False,S,0.0
K_C,0.01249310344827586,1,True,S,42.3703985669503
K_C,0.01249310344827586,2,False,S,75.4377193516984
K_C,0.01249310344827586,3,True,S,17.0077190275342
K_C,0.01455862068965517,0,False,S,0.0
K_C,0.01455862068965517,1,True,S,42.2899238692342
K_C,0.01455862068965517,2,False,S,74.0245175670016
K_C,0.01455862068965517,3,True,S,17.9283425033925
K_C,0.01662413793103448,0,False,S,0.0
K_C,0.01662413793103448,1,True,S,42.2094491715181
K_C,0.01662413793103448,2,False,S,72.5628729557688
K_C,0.01662413793103448,3,True,S,18.8974088057869
K_C,0.018689655172413788,0,False,S,0.0
K_C,0.018689655172413788,1,True,S,42.1289744738021
K_C,0.018689655172413788,2,False,S,71.0458767580320
K_C,0.018689655172413788,3,True,S,19.9218266946852
K_C,0.0207551724137931,0,False,S,0.0
K_C,0.0207551724137931,1,True,S,42.0484997760860
K_C,0.0207551724137931,2,False,S,69.4648210533836
